learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
CFPS-CFR_EX+IN  1.16824  0.308285  2.88245  1.76504  0.716059  1.23391  1.87115  2.20174  0.146406  0.411809  1.53765  
TIPS-CFR_EX+IN  0.192384  -0.663356  1.92049  0.213295  0.0994422  1.27609  1.93272  1.63897  0.0246733  0.311013  1.07552  
BEHAV-CFR  0.090886  -0.922545  1.7902  0.561749  -0.555103  0.546647  1.21421  0.990213  -0.890558  -0.12851  0.52934  
t = 13
CFR  0.115528  0.109258  1.24793  2.02496  -0.390742  1.1083  1.15967  1.54789  -0.112686  0.154543  1.715  
CFR_EX+IN  0.00626999  0  1.12904  1.91571  -0.5  1.43029  1.49049  1.43571  -0.227361  0.432083  2.00987  
CFR_IN  -1.03552  -1.02868  0.096874  0.873914  -1.53465  -0.0885183  -0.00440249  0.403979  -1.24799  -1.04052  0.599952  
A-CFR_IN  -0.867291  -0.873561  0.265107  1.04215  -3.07728  -1.17494  -1.12357  -1.13865  -2.79922  -2.1287  -0.919704  
BPS-CFR  0.50627  0.5  1.63069  3.55152  0  1.49852  1.5346  1.93947  0.323298  0.727606  2.33835  
TIPS-CFR  -0.484648  -0.92215  0.691969  2.29174  -0.988171  0.407778  0.519639  0.479442  -0.306789  -0.446537  1.16663  
CSPS-CFR  -0.872606  -1.31897  0.278248  1.90378  -1.36318  0.153341  0.171236  0.160484  -0.711055  -0.656683  0.846319  
CFPS-CFR  -1.29507  -1.29764  -0.170642  1.75018  -1.80193  0.35872  0.282396  0.137542  -1.5083  -0.416733  1.04813  
CFPS-CFR_EX+IN  0.228213  0.227361  1.34795  3.27346  -0.289834  0.805541  0.882381  1.66858  0.0335049  0.0441123  1.51854  
TIPS-CFR_EX+IN  0.166262  -0.227357  1.34031  2.94265  -0.478712  0.944399  0.952403  0.992984  0.204782  0.0902093  1.66413  
BEHAV-CFR  -1.3356  -1.70638  -0.241216  1.6751  -2.0914  -0.310895  -0.259558  -0.531996  -1.09552  -0.943078  0.286516  
t = 14
CFR  0  0.422783  0.15394  2.82651  0.224163  1.24859  0.246613  0.61143  0.335259  0.371731  1.85776  
CFR_EX+IN  -0.422783  4.44089e-16  0.02599  2.40373  -0.121867  0.774063  -0.287141  0.223852  0.148854  -0.091662  1.14098  
CFR_IN  -0.135141  -0.00540062  0.0187989  2.69137  -0.494649  1.00585  0.025553  -0.107382  -0.200351  0.159825  1.50175  
A-CFR_IN  -1.95897  -1.53619  -1.80503  0.867538  -2.27239  0.692175  -0.309804  -1.88513  -2.1613  -0.184686  -1.13073  
BPS-CFR  -0.224163  0.121867  0.512025  2.55192  0  1.06714  0.0152265  0.400043  0.0356872  0.24512  1.61519  
TIPS-CFR  -1.06235  -0.587676  -0.797486  0.977252  -0.900772  0.291105  -0.443678  0.366333  -1.0172  -0.977309  0.906809  
CSPS-CFR  -0.246613  0.287141  0.00450334  1.79299  -0.0152265  0.625742  2.22045e-16  0.413275  -0.127051  -0.651588  1.42527  
CFPS-CFR  -0.571566  -0.168383  0.164621  2.20451  -0.359005  -0.17196  -0.364832  0.0410383  -0.152097  -1.01102  1.37132  
CFPS-CFR_EX+IN  -0.335259  -0.148854  0.219347  2.44082  -0.0356872  1.20432  0.127051  0.184058  0  0.419222  2.16907  
TIPS-CFR_EX+IN  -0.307348  0.156082  -0.0679622  1.73225  -0.18237  1.27337  0.651588  1.10226  -0.356472  0  1.03092  
BEHAV-CFR  -1.47246  -0.788229  -1.10627  2.01987  -1.30569  -0.252199  -0.960309  -1.01075  -1.97497  -0.527205  0.442752  
t = 15
CFR  0  -0.113586  0.369372  1.75422  0.334244  0.672185  0.878189  -0.193044  -0.0706333  0.0349626  1.54535  
CFR_EX+IN  0.113586  4.44089e-16  -0.187324  1.86781  0.472765  0.933154  1.08423  -0.0544665  -0.114551  0.211626  1.54636  
