learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
CFR_IN  -0.0151105  -0.0481744  5.55112e-17  0.0276319  -0.0338862  -0.149096  0.0697191  -0.078634  -0.161621  -0.0106607  -0.0947909  
A-CFR_IN  -0.255733  0.0191866  -0.0276319  6.38378e-16  -0.256815  -0.248215  -0.0149487  -0.077953  -0.114699  -0.097243  -0.4242  
BPS-CFR  -0.00438866  -0.065911  0.0338862  0.256815  0  -0.0380332  0.169166  0.0871953  -0.107298  0.08204  -0.0569621  
TIPS-CFR  -0.0285909  -0.00285957  0.149096  0.248215  0.0380332  -1.38778e-17  0.124989  0.0516674  -0.0158153  -0.00367772  -0.0988207  
CSPS-CFR  -0.146482  0.16782  -0.0758192  0.0149487  -0.169166  -0.122556  5.55112e-17  -0.169527  0.0604602  -0.0408722  -0.171083  
CFPS-CFR  -0.0807011  -0.059096  0.078634  0.077953  -0.0871953  -0.0516674  0.169482  1.38778e-16  -0.105366  -0.0192095  0.0342211  
CFPS-CFR_EX+IN  0.220826  -0.0064033  0.161621  0.114699  0.107298  0.0158153  -0.0604602  0.105366  9.71445e-17  0.0466879  0.00589249  
TIPS-CFR_EX+IN  -0.0531949  -0.0884747  0.0106607  0.097243  -0.0815131  0.00367772  0.039045  0.0192095  -0.0466879  5.55112e-17  0.0464966  
BEHAV-CFR  -0.0673989  -0.0717857  0.0947909  0.423911  0.0569621  0.0988207  0.171083  -0.0342211  -0.00589249  -0.0459804  3.40006e-16  
t = 15
CFR  0  -0.13504  0.00951887  0.318424  -0.116461  -0.162722  0.0174856  -0.137927  -0.124996  0.00304794  -0.15311  
