learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
CSPS-CFR  0.221604  0.0161302  0.037891  0.0964855  0.242699  0.0446872  -1.38778e-17  0.0414151  0.0238395  0.0341103  0.0604575  
CFPS-CFR  0.319578  0.101898  -0.00190219  0.0411965  0.330534  0.0136706  0.023852  4.16334e-17  0.109276  0.108641  0.0399471  
CFPS-CFR_EX+IN  0.161471  -0.00888277  0.267142  0.321388  0.179322  0.275351  0.203631  0.271412  8.09086e-18  0.0297213  0.286093  
TIPS-CFR_EX+IN  0.202728  -0.00700451  0.270578  0.314738  0.221947  0.275506  0.201043  0.274492  0.00573851  1.13841e-18  0.284231  
BEHAV-CFR  0.358568  0.112179  0.000438061  0.0150633  0.372315  -0.00624191  0.0194014  0.00115492  0.121036  0.127848  6.70579e-17  
t = 6
CFR  1.19262e-17  0.280416  0.665162  0.721315  0.0116374  0.660641  0.517887  0.669569  0.299341  0.301689  0.669664  
CFR_EX+IN  0.391711  2.66172e-17  0.398437  0.502415  0.39642  0.407122  0.305151  0.405174  0.0185055  0.0832143  0.420705  
CFR_IN  0.676773  0.317736  2.77556e-17  0.105245  0.686184  0.0499185  0.0408671  0.00814196  0.328578  0.314424  0.10316  
A-CFR_IN  0.766915  0.434367  -0.0158415  9.21572e-18  0.773818  -0.00860563  0.0054702  -0.0127205  0.457687  0.417207  0.00547983  
BPS-CFR  -0.0044023  0.249484  0.644263  0.702372  -3.03577e-18  0.638471  0.504373  0.648199  0.274536  0.277925  0.648494  
TIPS-CFR  0.71143  0.337886  -0.00947908  0.0379227  0.722173  6.93889e-18  0.0279602  -0.000621887  0.350933  0.332751  0.0325929  
CSPS-CFR  0.735869  0.249235  0.0331261  0.129902  0.738789  0.0562742  -1.85128e-17  0.0391748  0.275065  0.273199  0.0859842  
CFPS-CFR  0.676321  0.315981  -0.00576466  0.0915863  0.684488  0.0365506  0.0360621  2.54449e-17  0.327319  0.313378  0.0951979  
CFPS-CFR_EX+IN  0.399063  -0.00942714  0.385654  0.493131  0.398706  0.395403  0.288785  0.392784  1.06794e-17  0.0719612  0.410043  
TIPS-CFR_EX+IN  0.440315  0.0431648  0.385325  0.458192  0.438452  0.386052  0.277019  0.390268  0.0571412  4.05221e-18  0.401209  
BEHAV-CFR  0.77546  0.383806  0.0260707  0.0373368  0.785995  0.0169563  0.0436104  0.0347632  0.401507  0.378767  5.08851e-17  
t = 7
CFR  5.96311e-19  0.474466  0.995816  1  0.0167123  0.92932  0.704613  1  0.503984  0.513683  0.990145  
CFR_EX+IN  0.785328  1.07336e-17  0.535186  0.631545  0.740448  0.54668  0.4136  0.543363  0.0195613  0.0960724  0.562435  
CFR_IN  0.99866  0.659241  1.84856e-17  0.158204  0.961783  0.0737904  0.051759  0.0148915  0.671137  0.527226  0.166347  
A-CFR_IN  1  0.806659  0.0200605  3.00866e-17  1  0.00990255  0.15317  0.0327801  0.831247  0.623102  0.0655865  
BPS-CFR  0.012782  0.412557  0.87147  1  -6.39679e-18  0.8355  0.66202  0.882087  0.44791  0.463745  0.867027  
TIPS-CFR  0.974679  0.710584  0.0211726  0.0463677  0.949442  2.31477e-17  0.0769141  0.0350645  0.723655  0.551288  0.112622  
CSPS-CFR  0.894701  0.695754  0.0519595  0.24658  0.886615  0.100213  1.73472e-17  0.0620854  0.706888  0.56847  0.143356  
CFPS-CFR  1  0.661061  -0.00823546  0.14439  0.964672  0.0590175  0.0445613  2.77556e-17  0.67275  0.523666  0.16087  
CFPS-CFR_EX+IN  0.800248  0.0100324  0.508589  0.609881  0.783811  0.520928  0.391015  0.517849  2.29851e-17  0.0732549  0.538083  
TIPS-CFR_EX+IN  0.796555  0.122432  0.476571  0.548712  0.792994  0.479261  0.345203  0.482995  0.0910859  -1.0842e-17  0.496099  
BEHAV-CFR  0.989741  0.770476  0.0470365  0.0805429  0.962808  0.0620569  0.097753  0.0657924  0.785163  0.609057  2.08167e-17  
t = 8
CFR  1.12757e-17  0.836341  1  1  0.0399225  1  1  1  0.881314  0.888774  1  
CFR_EX+IN  0.952438  -3.46945e-18  0.750842  0.906875  0.915314  0.776249  0.584173  0.767687  0.0390906  0.180777  0.787851  
CFR_IN  1  0.915129  6.39679e-18  0.25977  1  0.116939  0.150347  0.0247537  0.904094  0.665543  0.214965  
A-CFR_IN  1  0.969382  0.177706  1.56125e-17  1  0.0532118  0.453015  0.170694  0.937154  0.771624  0.134548  
BPS-CFR  0.0608773  0.694107  1  1  -1.46367e-18  1  0.927492  1  0.762384  0.788178  1  
TIPS-CFR  1  0.941218  0.0657273  0.119065  1  2.0239e-17  0.235814  0.0780994  0.923596  0.702004  0.160438  
CSPS-CFR  1  0.845615  0.0939612  0.353835  0.984261  0.160938  1.47451e-17  0.107947  0.835262  0.801023  0.19282  
CFPS-CFR  1  0.919995  -0.0138557  0.235049  1  0.103422  0.15201  1.04083e-17  0.907454  0.661115  0.20935  
CFPS-CFR_EX+IN  0.96581  0.0540881  0.676518  0.794916  0.932548  0.695022  0.537681  0.690401  -4.01155e-18  0.0858665  0.711158  
TIPS-CFR_EX+IN  0.964547  0.359701  0.574466  0.674335  0.938036  0.579624  0.459374  0.583524  0.172874  9.18861e-18  0.602335  
BEHAV-CFR  0.999062  0.938956  0.207895  0.124495  0.996246  0.148706  0.297748  0.230085  0.920547  0.776322  3.70255e-17  
t = 9
CFR  1.21431e-17  0.988631  1  1  0.124513  1  1  1  0.991461  0.992526  1  
CFR_EX+IN  0.994035  6.28837e-18  1  1  0.992978  1  0.846992  1  0.10738  0.377202  1  
CFR_IN  1  1  1.19804e-17  0.326733  1  0.144124  0.328888  0.0362176  1  0.812642  0.253877  
A-CFR_IN  1  1  0.595278  4.90601e-18  1  0.181013  0.708634  0.590256  1  0.90527  0.175478  
BPS-CFR  0.211765  0.981113  1  1  -6.39679e-18  1  1  1  0.984786  0.987761  1  
TIPS-CFR  1  1  0.21203  0.150988  1  1.50162e-17  0.428008  0.151189  1  0.860091  0.152223  
CSPS-CFR  1  0.961151  0.174176  0.426447  1  0.217247  1.54499e-18  0.205641  0.932279  0.889815  0.237518  
CFPS-CFR  1  1  0.00965625  0.287228  1  0.112924  0.331346  2.11148e-17  1  0.809769  0.229682  
CFPS-CFR_EX+IN  0.997748  0.213784  1  1  0.994745  1  0.745305  1  1.10589e-17  0.1954  1  
TIPS-CFR_EX+IN  0.996787  0.666764  0.732029  0.979603  0.997223  0.74757  0.613951  0.750646  0.459373  1.56125e-17  0.787919  
BEHAV-CFR  1  0.999281  0.623215  0.154365  1  0.291142  0.508074  0.653688  0.996927  0.922691  3.59277e-17  
t = 10
CFR  -1.0842e-18  1  1  1  0.323258  1  1  1  1  1  1  
CFR_EX+IN  0.996989  5.74627e-18  1  1  0.99622  1  1  1  0.265715  0.682539  1  
CFR_IN  1  1  1.98036e-17  0.420993  1  0.24981  0.453298  0.0725543  1  0.93508  0.34814  
A-CFR_IN  1  1  0.73957  2.62377e-17  1  0.402383  0.892535  0.736371  1  0.91341  0.17244  
BPS-CFR  0.416056  0.994855  1  1  1.06794e-17  1  1  1  0.998373  1  1  
TIPS-CFR  1  1  0.580098  0.177137  1  5.42101e-19  0.556816  0.325511  1  1  0.15057  
CSPS-CFR  1  1  0.285995  0.525389  1  0.289448  2.39609e-17  0.327526  1  0.962812  0.300254  
CFPS-CFR  1  1  0.0736253  0.35482  1  0.1385  0.472027  1.87567e-17  1  0.922389  0.29601  
CFPS-CFR_EX+IN  1  0.500324  1  1  0.998248  1  1  1  -1.19262e-18  0.40955  1  
TIPS-CFR_EX+IN  0.998666  0.892839  1  1  1  1  0.824211  1  0.761977  4.98733e-18  1  
BEHAV-CFR  1  1  0.737405  0.146273  1  0.477426  0.649837  0.757214  1  1  2.67256e-17  
t = 11
CFR  -1.24311e-17  1  1  1  0.721726  1  1  1  1  1  1  
CFR_EX+IN  0.997898  6.50521e-18  1  1  0.997516  1  1  1  0.516784  0.996755  1  
CFR_IN  1  1  2.37034e-17  0.605855  1  0.420774  0.6196  0.174303  1  0.93508  0.485805  
A-CFR_IN  1  1  0.850896  1.00831e-17  1  0.701965  0.933924  0.82143  1  0.91341  0.161524  
BPS-CFR  0.877955  1  1  1  2.81893e-18  1  1  1  1  1  1  
TIPS-CFR  1  1  0.750751  0.261814  1  3.00324e-17  0.707691  0.688331  1  1  0.223063  
CSPS-CFR  1  1  0.419178  0.670886  1  0.386804  -1.20075e-17  0.484643  1  1  0.386997  
CFPS-CFR  1  1  0.339301  0.47083  1  0.257768  0.662463  5.12828e-17  1  0.922389  0.388373  
CFPS-CFR_EX+IN  1  0.792112  1  1  1  1  1  1  -1.50704e-17  0.728366  1  
TIPS-CFR_EX+IN  0.998715  0.99901  1  1  1  1  1  1  0.917213  -9.43256e-18  1  
BEHAV-CFR  1  1  0.837096  0.134808  1  0.720606  0.809595  0.821478  1  1  -6.21383e-18  
t = 12
CFR  -7.51657e-18  1  1  1  1  1  1  1  1  1  1  
CFR_EX+IN  0.998428  -4.33681e-18  1  1  0.99773  1  1  1  0.858622  1  1  
CFR_IN  1  1  1.37152e-17  1  1  0.651371  0.864264  0.383301  1  0.93508  0.70341  
A-CFR_IN  1  1  1  -1.73472e-18  1  0.815903  0.99982  0.904086  1  0.91341  0.156373  
BPS-CFR  0.996564  1  1  1  1.07336e-17  1  1  1  1  1  1  
TIPS-CFR  1  1  0.879621  0.398344  1  -1.43115e-17  0.90877  0.803328  1  1  0.327149  
CSPS-CFR  1  1  0.585729  0.998959  1  0.518824  4.05221e-18  0.722746  1  1  0.500841  
CFPS-CFR  1  1  0.707399  0.671366  1  0.430551  0.940271  6.14201e-17  1  0.922389  0.51563  
CFPS-CFR_EX+IN  1  0.964155  1  1  1  1  1  1  -6.39679e-18  0.999217  1  
TIPS-CFR_EX+IN  0.999378  1  1  1  1  1  1  1  0.999608  1.47451e-17  1  
BEHAV-CFR  1  1  0.921239  0.135023  1  0.802783  0.914106  0.883301  1  1  5.20417e-18  
t = 13
CFR  1.58294e-17  1  1  1  1  1  1  1  1  1  1  
CFR_EX+IN  0.998679  1.10047e-17  1  1  0.997947  1  1  1  1  1  1  
CFR_IN  1  1  3.93565e-17  1  1  1  0.96832  0.661014  1  0.93508  1  
A-CFR_IN  1  1  1  1.44605e-17  1  0.886967  1  1  1  0.91341  0.149382  
BPS-CFR  0.997615  1  1  1  1.92446e-17  1  1  1  1  1  1  
TIPS-CFR  1  1  1  0.590509  1  -1.40946e-18  0.953587  0.900048  1  1  0.451  
CSPS-CFR  1  1  0.720989  1  1  0.70986  3.14419e-18  1  1  1  0.657327  
CFPS-CFR  1  1  0.874772  1  1  0.657099  1  1.88109e-17  1  0.922389  0.706505  
CFPS-CFR_EX+IN  1  1  1  1  1  1  1  1  1.21431e-17  1  1  
TIPS-CFR_EX+IN  0.998008  1  1  1  1  1  1  1  1  6.72205e-18  1  
BEHAV-CFR  1  1  1  0.143415  1  0.859335  0.94907  0.938705  1  1  1.7022e-17  
t = 14
CFR  -7.80626e-18  1  1  1  1  1  1  1  1  1  1  
CFR_EX+IN  0.998735  -4.33681e-19  1  1  0.998167  1  1  1  1  1  1  
CFR_IN  1  1  6.39679e-18  1  1  1  0.999129  1  1  0.93508  1  
A-CFR_IN  1  1  1  6.36969e-18  1  1  1  1  1  0.91341  0.154823  
BPS-CFR  0.998423  1  1  1  1.15739e-17  1  1  1  1  1  1  
TIPS-CFR  1  1  1  1  1  -9.83913e-18  1  1  1  1  0.613616  
CSPS-CFR  1  1  0.991126  1  1  1  -8.67362e-19  1  1  1  0.976511  
CFPS-CFR  1  1  1  1  1  1  1  -1.12757e-17  1  0.922389  1  
CFPS-CFR_EX+IN  1  1  1  1  1  1  1  1  -1.26852e-17  1  1  
TIPS-CFR_EX+IN  0.998143  1  1  1  1  1  1  1  1  -1.74828e-17  1  
BEHAV-CFR  1  1  1  0.157698  1  0.913485  0.99734  1  1  1  -2.83338e-17  
t = 15
CFR  9.97466e-18  1  1  1  1  1  1  1  1  1  1  
CFR_EX+IN  0.998791  3.25261e-18  1  1  0.998392  1  1  1  1  1  1  
CFR_IN  1  1  2.97613e-17  1  1  1  1  1  1  0.93508  1  
A-CFR_IN  1  1  1  1.32815e-17  1  1  1  1  1  0.91341  0.149487  
BPS-CFR  0.998902  1  1  1  1.01237e-17  1  1  1  1  1  1  
TIPS-CFR  1  1  1  1  1  2.51535e-17  1  1  1  1  0.927572  
CSPS-CFR  1  1  1  1  1  1  -2.71051e-19  1  1  1  1  
CFPS-CFR  1  1  1  1  1  1  1  2.92735e-18  1  0.922389  1  
CFPS-CFR_EX+IN  1  1  1  1  1  1  1  1  5.63785e-18  1  1  
TIPS-CFR_EX+IN  0.999213  1  1  1  1  1  1  1  1  -1.24412e-17  1  
BEHAV-CFR  1  1  1  0.175863  1  0.987111  1  1  1  1  2.22634e-17  
t = 16
CFR  -4.11997e-18  1  1  1  1  1  1  1  1  1  1  
CFR_EX+IN  0.998847  -3.14419e-18  1  1  0.998621  1  1  1  1  1  1  
CFR_IN  1  1  4.97649e-17  1  1  1  1  1  1  0.93508  1  
A-CFR_IN  1  1  1  3.55618e-17  1  1  1  1  1  0.91341  0.147751  
BPS-CFR  0.998911  1  1  1  2.02746e-17  1  1  1  1  1  1  
TIPS-CFR  1  1  1  1  1  -7.51488e-18  1  1  1  1  1  
CSPS-CFR  1  1  1  1  1  1  -5.50233e-18  1  1  1  1  
CFPS-CFR  1  1  1  1  1  1  1  -9.1073e-18  1  0.922389  1  
CFPS-CFR_EX+IN  1  1  1  1  1  1  1  1  1.25767e-17  1  1  
TIPS-CFR_EX+IN  0.999642  1  1  1  1  1  1  1  1  -5.42101e-19  1  
BEHAV-CFR  1  1  1  0.195413  1  1  1  1  1  1  2.52975e-17  
t = 17
CFR  -1.17094e-17  1  1  1  1  1  1  1  1  1  1  
CFR_EX+IN  0.998903  1.55041e-17  1  1  0.998858  1  1  1  1  1  1  
CFR_IN  1  1  3.52976e-17  1  1  1  1  1  1  0.93508  1  
A-CFR_IN  1  1  1  -8.67362e-18  1  1  1  1  1  0.91341  0.149015  
