learner/env  CFR  A-CFR  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  IPS-CFR  PI  greed_punisher  FP  
CFR_IN  0.012212  0.0419939  2.32453e-16  0.0327475  -0.0189755  -0.0550575  -0.0550575  -0.0282453  0.288514  -0.0628271  
A-CFR_IN  -0.0301646  -0.00324502  -0.0206467  3.60822e-16  -0.0171092  -0.0204383  -0.0204383  0.000460093  0.326492  0.0148773  
BPS-CFR  0.024796  0.0376822  0.0399947  0.0449386  1.49186e-16  0.000652489  0.000652489  -0.0355875  0.32757  0.00791462  
TIPS-CFR  0.0225858  0.0376898  0.0612101  0.0413119  -0.000652489  4.3715e-16  9.29812e-16  -0.0183513  0.422228  -0.00837288  
IPS-CFR  0.0225858  0.0376898  0.0612101  0.0413119  -0.000652489  -4.30211e-16  1.52656e-16  -0.0183513  0.422228  -0.00837288  
PI  0.0499351  -0.000771264  0.0275742  0.00486173  0.0370212  0.0219995  0.0219995  1.66533e-16  -0.655208  -0.3125  
greed_punisher  -0.336656  -0.374417  -0.217708  -0.283122  -0.279857  -0.274004  -0.274004  0.822396  -6.00214e-16  -0.55625  
FP  0.0142729  -0.0126553  0.0142729  -0.0126553  -0.00791462  0.00837288  0.00837288  0.221875  0.779167  2.22045e-16  
t = 58
CFR  -7.11237e-17  0.0328951  -0.0146964  0.0333108  -0.0553515  -0.0700203  -0.0700203  -0.0322137  0.36495  -0.0396726  
A-CFR  -0.0221746  -1.52656e-16  -0.0249222  0.00186748  -0.0463648  -0.0409068  -0.0409068  -0.0382204  0.288063  0.0056726  
CFR_IN  0.0145492  0.0345582  2.46331e-16  0.023239  -0.0532643  -0.080581  -0.080581  -0.0198023  0.289329  -0.0396726  
A-CFR_IN  -0.0230085  -0.00185298  -0.0123979  1.94289e-16  -0.0584338  -0.036266  -0.036266  -0.0285873  0.326523  0.0056726  
BPS-CFR  0.0678207  0.0698689  0.070491  0.0801252  3.05311e-16  0.00409347  0.00409347  0.00239418  0.327832  0.0105583  
TIPS-CFR  0.0702065  0.0641471  0.0837146  0.0585419  -0.00409347  2.77556e-16  1.02696e-15  -0.0173303  0.422361  -0.0535791  
IPS-CFR  0.0702065  0.0641471  0.0837146  0.0585419  -0.00409347  -6.38378e-16  1.80411e-16  -0.0173303  0.422361  -0.0535791  
PI  0.0316325  0.0393725  0.0215325  0.0321253  0.00607584  0.0196626  0.0196626  -4.33681e-16  2.77556e-17  0.1125  
greed_punisher  -0.339087  -0.366528  -0.217708  -0.283216  -0.278548  -0.273692  -0.273692  2.77556e-17  -7.35523e-16  -0.580208  
FP  0.00704815  -0.0015659  0.00704815  -0.0015659  -0.0105583  0.0426479  0.0426479  -0.0260417  0.785417  2.22045e-16  
t = 59
CFR  -1.66533e-16  0.0260207  -0.00525479  0.0247467  -0.0793525  -0.103326  -0.103326  -0.0157501  0.365171  -0.0582637  
A-CFR  -0.0165267  -5.55112e-17  -0.0165871  0.00308283  -0.0294637  -0.0704885  -0.0704885  -0.0306331  0.288958  0.00860436  
CFR_IN  0.00521547  0.0266242  3.33067e-16  0.0141705  -0.0804671  -0.10026  -0.10026  -0.0026238  0.289583  -0.0582637  
A-CFR_IN  -0.0147992  -0.00311397  -0.00305483  3.19189e-16  -0.0174957  -0.0504056  -0.0504056  0.0345729  0.326555  0.00860436  
BPS-CFR  0.0887045  0.0467195  0.0940955  0.0337274  2.35922e-16  0.0109595  0.0109595  0.00594266  0.4  0.0130483  
TIPS-CFR  0.0991727  0.0854404  0.0996655  0.064828  -0.0109595  4.57967e-16  4.57967e-16  -0.0232696  0.4225  -0.0411247  
IPS-CFR  0.0991727  0.0854404  0.0996655  0.064828  -0.0109595  4.57967e-16  4.57967e-16  -0.0232696  0.4225  -0.0411247  
PI  0.0159614  0.0281455  0.00527744  -0.0160947  0.00321692  0.0270423  0.0270423  -5.55112e-17  -0.230729  0.075  
greed_punisher  -0.34129  -0.366926  -0.217708  -0.283311  -0.26875  -0.273368  -0.273368  0.535417  -5.86337e-16  -0.591667  
FP  0.0492171  -0.0029263  0.0492171  -0.0029263  -0.0130483  0.0347639  0.0347639  -0.00208333  0.792708  2.22045e-16  
t = 60
CFR  -5.55112e-17  0.0160918  0.0010585  0.0157562  -0.102119  -0.115555  -0.115555  -0.0122733  0.365374  -0.0182257  
A-CFR  -0.00651531  -1.38778e-16  -0.00855637  0.00452313  0.02401  -0.0197885  -0.0197885  -0.00841414  0.289783  0.0115408  
CFR_IN  -0.00105887  0.018914  1.80411e-16  0.00370671  -0.0996655  -0.11514  -0.11514  -0.0297645  0.289583  -0.0182257  
A-CFR_IN  -0.00609434  -0.00462998  0.00727172  2.498e-16  0.0246009  0.00471206  0.00471206  -0.00568491  0.326587  0.0115408  
BPS-CFR  0.107494  -0.0148741  0.109036  -0.018723  4.02456e-16  0.00950257  0.00950257  -0.0229944  0.4  0.0128993  
TIPS-CFR  0.111414  0.0376765  0.117923  0.00833405  -0.00950257  4.02456e-16  3.05311e-16  -0.0163002  0.422644  -0.0320255  
IPS-CFR  0.111414  0.0376765  0.117923  0.00833405  -0.00950257  5.55112e-16  4.85723e-16  -0.0163002  0.422644  -0.0320255  
PI  0.0183253  0.00896434  0.0294381  0.00385502  0.043333  0.0166219  0.0166219  -6.10623e-16  -4.33681e-16  0.06875  
greed_punisher  -0.343319  -0.367293  -0.217708  -0.283407  -0.26875  -0.273031  -0.273031  -4.33681e-16  -7.97973e-16  -0.6  
FP  0.0242608  -0.00433081  0.0242608  -0.00433081  -0.0128993  0.0280255  0.0280255  0.0416667  0.7875  2.22045e-16  
t = 61
CFR  -1.80411e-16  0.00477619  -8.02158e-06  0.00265506  -0.113673  -0.10049  -0.10049  -0.0244951  0.365563  -0.00370785  
A-CFR  0.00472209  6.93889e-17  -0.00575016  0.00250377  0.0249955  0.0399202  0.0399202  -0.0251138  0.293167  -0.0071161  
CFR_IN  7.34999e-06  0.0167471  4.09395e-16  0.00604417  -0.099751  -0.0942893  -0.0942893  0.00102678  0.289583  -0.00370785  
A-CFR_IN  0.00701173  -0.00253437  0.00588393  2.77556e-16  0.0259357  0.0375274  0.0375274  -0.0070083  0.32662  -0.0071161  
BPS-CFR  0.12406  -0.0204671  0.110364  -0.0217091  4.71845e-16  -0.00650016  -0.00650016  0.0216484  0.4  -0.00422757  
TIPS-CFR  0.104291  -0.0384388  0.103423  -0.032909  0.00624159  3.33067e-16  -1.45717e-15  -0.0258521  0.422796  -0.063228  
IPS-CFR  0.104291  -0.0384388  0.103423  -0.032909  0.00624159  2.26208e-15  3.88578e-16  -0.0258521  0.422796  -0.063228  
PI  0.0182792  0.0249598  0.0148607  0.020555  -0.00708656  0.0213346  0.0213346  2.22045e-16  -0.473437  -0.202083  
greed_punisher  -0.34521  -0.363733  -0.217708  -0.283506  -0.26875  -0.272677  -0.272677  0.797266  -4.33681e-16  -0.635417  
FP  -0.00145893  0.0159953  -0.00145893  0.0159953  -0.00410576  0.0625  0.0625  0.286458  0.810417  4.16334e-17  
t = 62
CFR  -2.91434e-16  0.0143782  -0.000349945  0.012478  -0.0914959  -0.0811661  -0.0811661  0.0106446  0.365741  0.00957383  
A-CFR  -0.00408033  4.16334e-17  -0.00344015  0.00311267  0.0212592  0.0462953  0.0462953  -0.01677  0.303583  -0.0013004  
CFR_IN  0.000349269  0.014931  2.498e-16  0.00820177  -0.0746721  -0.0740241  -0.0740241  0.00362083  0.289583  0.00957383  
A-CFR_IN  -0.00184549  -0.00311636  0.00799106  3.05311e-16  0.0169192  0.042258  0.042258  -0.0367865  0.326654  -0.0013004  
BPS-CFR  0.105799  -0.0180904  0.0849749  -0.0143784  3.747e-16  -0.00565836  -0.00565836  -0.0235843  0.396094  -0.0675935  
TIPS-CFR  0.0883213  -0.0448558  0.0846789  -0.0382368  0.00546666  2.63678e-16  -6.52256e-16  -0.00541291  0.422956  -0.0731836  
IPS-CFR  0.0883213  -0.0448558  0.0846789  -0.0382368  0.00546666  1.11716e-15  3.26128e-16  -0.00541291  0.422956  -0.0731836  
PI  -0.00221257  0.015168  -0.00684464  0.0466545  0.025948  0.0064221  0.0064221  -4.57967e-16  2.22045e-16  0.1125  
greed_punisher  -0.346994  -0.362186  -0.217708  -0.283606  -0.26875  -0.272303  -0.272303  2.22045e-16  -6.10623e-16  -0.165625  
FP  -0.0188627  0.0125131  -0.0188627  0.0125131  0.0588399  0.0875  0.0875  -0.09375  0.280208  4.16334e-17  
t = 63
CFR  -1.59595e-16  0.0213425  -0.00111284  0.0215996  -0.0713877  -0.0555393  -0.0555393  -0.0342504  0.365911  0.0151674  
A-CFR  -0.0106822  -7.63278e-17  0.0116974  0.00317953  -0.018502  0.033342  0.033342  -0.00479491  0.390135  0.0291588  
CFR_IN  0.00111201  0.00431918  2.42861e-16  -0.00136391  -0.0536323  -0.0456656  -0.0456656  -0.0205368  0.289583  0.0151674  
A-CFR_IN  -0.0103983  -0.00310778  0.0230043  3.88578e-16  -0.0221586  0.00217776  0.00217776  0.00242488  0.326688  0.0291588  
BPS-CFR  0.0852325  0.0180954  0.0625012  0.0226365  1.80411e-16  -0.007015  -0.007015  -0.00343775  0.424479  -0.0770057  
TIPS-CFR  0.0630359  -0.0331755  0.0548682  -0.00290537  0.00688877  5.48173e-16  -8.74301e-16  -0.0231204  0.423127  -0.0685315  
IPS-CFR  0.0630359  -0.0331755  0.0548682  -0.00290537  0.00688877  1.30451e-15  2.35922e-16  -0.0231204  0.423127  -0.0685315  
PI  0.0336652  0.00696015  0.0201744  0.0111939  0.00796763  0.0235739  0.0235739  3.33067e-16  -0.405339  0.025  
greed_punisher  -0.348693  -0.371014  -0.217708  -0.283709  -0.26875  -0.271905  -0.271905  0.510026  -4.57967e-16  -0.165625  
FP  -0.0290125  -0.00631545  -0.0290125  -0.00631545  0.0967586  0.0814508  0.0814508  -3.38271e-16  0.280208  -3.05311e-16  
t = 64
CFR  -1.66533e-16  0.0157337  -0.00184648  0.0162873  -0.0434794  -0.0130443  -0.0130443  -0.0461963  0.366074  0.0354943  
A-CFR  -0.00550995  -1.66533e-16  0.0231737  -0.00697067  -0.0460499  -0.00138005  -0.00138005  -0.0342305  0.396968  0.0186325  
CFR_IN  0.00184748  -0.00147367  2.08167e-16  -0.0106327  -0.0219242  -0.000317256  -0.000317256  -0.0217314  0.289583  0.0354943  
A-CFR_IN  -0.00550422  0.007067  0.033467  3.19189e-16  -0.0533355  -0.0254116  -0.0254116  -0.0329288  0.326723  0.0186325  
BPS-CFR  0.0538756  0.0450327  0.0257789  0.0517246  2.65413e-16  -0.0129958  -0.0129958  -0.0295964  0.424479  -0.101979  
TIPS-CFR  0.0159336  0.00317911  0.00157305  0.0259098  0.0129958  3.43475e-16  -1.30104e-15  -0.0101825  0.42331  -0.0535474  
IPS-CFR  0.0159336  0.00317911  0.00157305  0.0259098  0.0129958  1.63411e-15  1.49186e-16  -0.0101825  0.42331  -0.0535474  
PI  0.0383994  0.0371166  0.0138037  0.0260771  0.0236103  0.0115228  0.0115228  -6.17562e-16  -6.17562e-16  0.0958333  
greed_punisher  -0.350327  -0.358218  -0.217708  -0.283814  -0.26875  -0.271478  -0.271478  -6.17562e-16  -6.17562e-16  -0.165625  
FP  -0.0550866  0.0123798  -0.0550866  0.0123798  0.144584  0.0684724  0.0684724  -0.11875  0.280208  -3.05311e-16  
t = 65
CFR  -3.19189e-16  0.00722531  -0.000452288  0.0088615  -0.00167783  -0.000191014  -0.000191014  -0.00488004  0.366233  0.0448814  
A-CFR  0.00384732  0  0.0361504  -0.0159847  -0.061847  -0.0261331  -0.0261331  -0.015244  0.296278  0.0415577  
CFR_IN  0.000452288  -0.00151386  5.20417e-16  -0.00861986  0.0114157  0.00109986  0.00109986  0.00472745  0.289583  0.0448814  
A-CFR_IN  0.00283727  0.0159745  0.035585  6.93889e-17  -0.0552688  -0.0497949  -0.0497949  -0.00675093  0.326759  0.0415577  
BPS-CFR  0.000792813  0.0580403  -0.014669  0.0522573  6.31439e-16  -0.000152175  -0.000152175  0.00349122  0.424479  -0.0874133  
TIPS-CFR  -0.00110601  0.0278621  -0.00231631  0.0487694  0.000152175  5.75928e-16  5.75928e-16  -0.0267238  0.423508  -0.043064  
IPS-CFR  -0.00110601  0.0278621  -0.00231631  0.0487694  0.000152175  5.75928e-16  5.75928e-16  -0.0267238  0.423508  -0.043064  
PI  0.0010154  -0.00719033  -0.00608541  0.0382286  0.0133224  0.023465  0.023465  2.08167e-16  -0.666667  0.0791667  
greed_punisher  -0.351912  -0.348139  -0.217708  -0.283922  -0.26875  -0.271016  -0.271016  0.803385  -6.00214e-16  -0.167708  
FP  -0.0620915  -0.00658845  -0.0620915  -0.00658845  0.156601  0.0515018  0.0515018  -0.00572917  0.288542  -3.05311e-16  
t = 66
CFR  -2.56739e-16  0.0173247  -0.000460315  0.0176422  0.00160825  -0.00259009  -0.00259009  -0.0192673  0.366388  0.0495479  
A-CFR  -0.00642722  -1.05818e-16  0.0531083  -0.0194981  -0.0302645  -0.0348428  -0.0348428  -0.00568276  0.297696  0.00487059  
CFR_IN  0.000460315  0.00716463  5.48173e-16  0.0140049  0.0109973  -0.00146697  -0.00146697  -0.0299673  0.289583  0.0495479  
A-CFR_IN  -0.00646608  0.019575  0.0101285  3.41741e-16  -0.0235909  -0.0588856  -0.0588856  0.010677  0.326796  0.00487059  
BPS-CFR  -0.00422245  0.0397996  -0.0147346  0.0327292  5.75928e-16  5.75928e-16  5.75928e-16  -0.00489828  0.424479  -0.0705514  
TIPS-CFR  0.000634627  0.057264  -0.000491338  0.0565243  5.75928e-16  5.75928e-16  5.75928e-16  -0.0148383  0.423725  -0.0352613  
IPS-CFR  0.000634627  0.057264  -0.000491338  0.0565243  5.75928e-16  5.75928e-16  5.75928e-16  -0.0148383  0.423725  -0.0352613  
PI  0.0168919  0.0128729  0.0276652  -0.0123873  0.00671039  0.0140216  0.0140216  -6.00214e-16  -1.94289e-16  -0.04375  
greed_punisher  -0.35346  -0.348612  -0.217708  -0.284033  -0.26875  -0.270509  -0.270509  -1.94289e-16  -7.35523e-16  -0.142708  
FP  -0.0645294  -0.0160654  -0.0645294  -0.0160654  0.128539  0.0379454  0.0379454  0.106771  0.255729  -3.05311e-16  
t = 67
CFR  -2.08167e-16  0.0307338  -0.000465955  0.0297088  0.00157991  -0.00459452  -0.00459452  0.00664093  0.36654  0.0412885  
A-CFR  -0.0190003  -2.35922e-16  0.0554547  -0.00102081  -0.00488152  -0.0351067  -0.0351067  -0.0289733  0.327009  0.00321249  
CFR_IN  0.000465955  0.0069708  6.38378e-16  0.0255344  0.0108443  -0.00306903  -0.00306903  0.00362097  0.289583  0.0412885  
A-CFR_IN  -0.0180371  0.00131116  -0.00942965  5.10009e-16  0.00136101  -0.0515648  -0.0515648  -0.0202691  0.326834  0.00321249  
BPS-CFR  -0.0046212  0.0210632  -0.0150272  0.0128759  5.75928e-16  5.75928e-16  5.75928e-16  -0.0154569  0.424479  -0.0393857  
TIPS-CFR  0.00218159  0.0621454  0.000577849  0.0718287  5.75928e-16  5.75928e-16  5.75928e-16  -0.00309797  0.423965  -0.00244523  
IPS-CFR  0.00218159  0.0621454  0.000577849  0.0718287  5.75928e-16  5.75928e-16  5.75928e-16  -0.00309797  0.423965  -0.00244523  
PI  0.0322287  0.029904  0.000548746  0.02411  0.0151779  0.00403663  0.00403663  -1.94289e-16  -0.2625  0.0270833  
greed_punisher  -0.354985  -0.35626  -0.217708  -0.284147  -0.26875  -0.269949  -0.269949  0.535417  -5.86337e-16  -0.142708  
FP  -0.0585552  -0.016046  -0.0585552  -0.016046  0.0983412  0.00401135  0.00401135  -0.034375  0.255729  -6.66134e-16  
t = 68
CFR  -2.15106e-16  0.0312507  -0.000364023  0.0314251  0.000981019  -0.00613958  -0.00613958  0.0383891  0.366691  0.0442324  
A-CFR  -0.0224645  -3.46945e-16  0.0726343  0.0084476  0.00857402  -0.037204  -0.037204  -0.0203914  0.376849  0.0186691  
CFR_IN  0.000364023  -0.00758361  6.80012e-16  0.034251  0.010029  -0.00342749  -0.00342749  -0.00121194  0.289583  0.0442324  
A-CFR_IN  -0.0234446  -0.00841477  -0.0249585  6.03684e-16  0.00933863  -0.0436029  -0.0436029  -0.0255483  0.326873  0.0186691  
BPS-CFR  -0.00418874  0.0019856  -0.0144513  0.000532143  5.75928e-16  5.75928e-16  5.75928e-16  -0.0110463  0.424479  -0.00548273  
TIPS-CFR  0.00372368  0.0605502  0.000664559  0.0632218  5.75928e-16  5.75928e-16  5.75928e-16  -0.0276266  0.424235  0.0634515  
IPS-CFR  0.00372368  0.0605502  0.000664559  0.0632218  5.75928e-16  5.75928e-16  5.75928e-16  -0.0276266  0.424235  0.0634515  
PI  -0.02335  0.0157151  -0.00486976  0.0332999  0.00651998  0.0345183  0.0345183  -7.35523e-16  -5.86337e-16  -0.0958333  
greed_punisher  -0.356497  -0.364059  -0.217708  -0.284264  -0.26875  -0.269319  -0.269319  -5.86337e-16  -7.97973e-16  -0.142708  
FP  -0.059297  -0.035023  -0.059297  -0.035023  0.0487046  -0.0617988  -0.0617988  0.084375  0.255729  -1.04083e-16  
t = 69
CFR  -2.15106e-16  0.0129731  0.000169141  0.0167562  0.000575696  -0.00768093  -0.00768093  -0.00562229  0.39835  0.0165823  
A-CFR  -0.00532793  -1.94289e-16  0.0710431  0.0152388  0.00923756  -0.0373615  -0.0373615  -0.0157133  0.193073  -0.0250006  
CFR_IN  -0.000169141  -0.01082  6.31439e-16  0.024661  0.00999117  -0.00218027  -0.00218027  -0.00230604  0.289583  0.0165823  
A-CFR_IN  -0.0131014  -0.0150936  -0.00870562  4.09395e-16  0.0181742  -0.0295559  -0.0295559  -0.0118505  0.327044  -0.0250006  
BPS-CFR  -0.0038439  0.00239084  -0.0142111  -0.0053268  5.75928e-16  5.75928e-16  5.75928e-16  0.00219252  0.424479  0.0127554  
TIPS-CFR  0.00540298  0.0663919  -0.000717479  0.0489815  5.75928e-16  5.75928e-16  5.75928e-16  0.0204175  0.424479  0.102818  
IPS-CFR  0.00540298  0.0663919  -0.000717479  0.0489815  5.75928e-16  5.75928e-16  5.75928e-16  0.0204175  0.424479  0.102818  
PI  0.0139186  0.0174309  -0.00119491  0.0243167  -0.000984866  -0.012626  -0.012626  2.22045e-16  -0.691667  -0.108333  
greed_punisher  -0.36634  -0.0657405  -0.217708  -0.284385  -0.26875  -0.26875  -0.26875  1.09323  -4.33681e-16  -0.196875  
FP  -0.0331419  0.0176245  -0.0331419  0.0176245  0.0222012  -0.0984125  -0.0984125  0.1  0.323438  -1.04083e-16  
t = 70
CFR  -1.94289e-16  -0.0118972  0.00150375  -0.00722091  0.00137216  -0.00935616  -0.00935616  -0.0171196  0.398387  0.0291526  
A-CFR  0.0228821  -2.63678e-16  0.0538685  0.00457973  0.00741372  -0.0270629  -0.0270629  -0.0317337  0.194707  -0.045336  
CFR_IN  -0.00150375  -0.00830774  6.10623e-16  0.0180246  0.0093511  -0.00633606  -0.00633606  -0.0220058  0.289583  0.0291526  
A-CFR_IN  0.00800612  -0.00460448  0.000324014  4.71845e-16  0.0106434  0.0120033  0.0120033  0.00872242  0.327238  -0.045336  
BPS-CFR  -0.00450797  0.0056707  -0.0137529  0.00260254  5.75928e-16  5.75928e-16  5.75928e-16  -0.0241046  0.424479  0.0299391  
TIPS-CFR  0.00738816  0.0586347  0.00363869  0.000769011  5.75928e-16  5.75928e-16  5.75928e-16  -0.0142423  0.424479  0.113586  
IPS-CFR  0.00738816  0.0586347  0.00363869  0.000769011  5.75928e-16  5.75928e-16  5.75928e-16  -0.0142423  0.424479  0.113586  
PI  0.0167276  0.0276025  0.0266064  -0.00456918  0.0234494  0.0168241  0.0168241  -5.86337e-16  1.66533e-16  0.154167  
greed_punisher  -0.365584  -0.0701496  -0.217708  -0.284509  -0.26875  -0.26875  -0.26875  1.66533e-16  -6.10623e-16  -0.109375  
FP  -0.0469738  0.0543057  -0.0469738  0.0543057  -0.00476658  -0.113639  -0.113639  -0.0494792  0.307812  -1.38778e-16  
t = 71
CFR  -2.08167e-17  -0.0261998  0.00202261  -0.0181231  -0.0025009  -0.00867247  -0.00867247  -0.0353514  0.398425  -0.0230812  
A-CFR  0.0422551  -1.59595e-16  0.0232126  0.00319321  -0.00188062  0.0104966  0.0104966  0.034093  0.196601  -0.0331326  
CFR_IN  -0.00202261  0.0156909  5.89806e-16  0.00897444  0.00159785  -0.0101844  -0.0101844  0.0024043  0.289583  -0.0230812  
A-CFR_IN  0.0231958  -0.00334097  0.010536  5.20417e-16  0.000868898  0.0360781  0.0360781  -0.0457834  0.327416  -0.0331326  
BPS-CFR  -0.000718373  0.0133294  -0.00720855  0.0100989  5.75928e-16  5.75928e-16  5.75928e-16  0.00391755  0.424479  0.0513349  
TIPS-CFR  0.00682135  0.0287783  0.00763631  -0.0239081  5.75928e-16  5.75928e-16  5.75928e-16  -0.020442  0.424479  0.130147  
IPS-CFR  0.00682135  0.0287783  0.00763631  -0.0239081  5.75928e-16  5.75928e-16  5.75928e-16  -0.020442  0.424479  0.130147  
PI  0.0341291  -0.03708  0.00605027  0.035415  -0.00593946  0.022025  0.022025  2.77556e-17  -0.415365  0.0791667  
greed_punisher  -0.36483  -0.0737949  -0.217708  -0.284639  -0.26875  -0.26875  -0.26875  0.446354  -4.57967e-16  -0.25  
FP  0.0368448  0.0437378  0.0368448  0.0437378  -0.0408881  -0.134456  -0.134456  -0.00572917  0.357812  -1.38778e-16  
t = 72
CFR  -1.66533e-16  -0.0271513  0.00150112  -0.0181575  -0.00749702  -0.00905972  -0.00905972  -0.0112024  0.398463  -0.0334984  
A-CFR  0.0447637  -1.38778e-16  -0.00540068  0.00504119  0.0079348  0.0316308  0.0316308  -0.0519859  0.19822  -0.00996817  
CFR_IN  -0.00150112  0.0421265  6.93889e-16  0.00474008  -0.0041157  -0.0136713  -0.0136713  -0.00681122  0.289583  -0.0334984  
A-CFR_IN  0.0287889  -0.00521972  0.01387  6.17562e-16  0.0119765  0.0531966  0.0531966  0.0149571  0.327583  -0.00996817  
BPS-CFR  0.00383027  -0.000542664  -0.00185747  -0.00547748  5.75928e-16  5.75928e-16  5.75928e-16  -0.00762532  0.424479  0.0338776  
TIPS-CFR  0.00717669  0.00335214  0.010853  -0.0425012  5.75928e-16  5.75928e-16  5.75928e-16  -0.00951036  0.424479  0.118552  
IPS-CFR  0.00717669  0.00335214  0.010853  -0.0425012  5.75928e-16  5.75928e-16  5.75928e-16  -0.00951036  0.424479  0.118552  
PI  0.00943906  0.0439481  0.00509525  -0.00275381  0.00925355  0.00864285  0.00864285  -7.97973e-16  -6.10623e-16  -0.040625  
greed_punisher  -0.364076  -0.0755572  -0.217708  -0.284773  -0.26875  -0.26875  -0.26875  -6.10623e-16  -6.17562e-16  -0.358333  
FP  0.0675537  0.0205756  0.0675537  0.0205756  -0.0274898  -0.097702  -0.097702  0.0885417  0.322917  -1.38778e-16  
t = 73
CFR  0  -0.0262564  0.00124296  -0.0281923  -0.0113288  -0.0123258  -0.0123258  -0.0113003  0.366541  -0.0194389  
A-CFR  0.0503931  -2.35922e-16  -0.018058  -6.39963e-05  0.0236018  0.0415296  0.0415296  -0.0255024  0.205951  -0.0307569  
CFR_IN  -0.00124296  0.0551971  4.92661e-16  0.00995315  -0.00795255  -0.0173083  -0.0173083  -0.0287276  0.289583  -0.0194389  
A-CFR_IN  0.0437408  -0.000103868  0.0107882  5.13478e-16  0.0259511  0.0653628  0.0653628  -0.0318259  0.32774  -0.0307569  
BPS-CFR  0.00739105  -0.0223375  0.00138561  -0.0255343  5.75928e-16  0.000198581  0.000198581  -0.0235527  0.424479  0.0611686  
TIPS-CFR  0.0106993  -0.0187085  0.0143833  -0.0560443  -0.000198581  5.75928e-16  5.75928e-16  -0.0283355  0.424479  0.132102  
IPS-CFR  0.0106993  -0.0187085  0.0143833  -0.0560443  -0.000198581  5.75928e-16  5.75928e-16  -0.0283355  0.424479  0.132102  
PI  0.0139002  0.0262444  0.0242094  0.0359272  0.0222164  0.0241423  0.0241423  1.66533e-16  -0.627344  -0.00208333  
greed_punisher  -0.354989  -0.0764745  -0.217708  -0.284912  -0.26875  -0.26875  -0.26875  0.970833  -6.00214e-16  -0.358333  
FP  0.048322  0.0189554  0.048322  0.0189554  -0.0607342  -0.106303  -0.106303  -0.0125  0.322917  -1.38778e-16  
t = 74
CFR  -1.59595e-16  -0.0335443  0.00110426  -0.0452839  -0.0145915  -0.0143452  -0.0143452  -0.0522449  0.366691  -0.0502796  
A-CFR  0.0597323  -2.42861e-16  -0.00500476  0.000897425  0.0318354  0.0484573  0.0484573  -0.0164837  0.0397085  -0.0124193  
CFR_IN  -0.00110426  0.0342391  5.55112e-16  0.0176402  -0.0054268  -0.0300377  -0.0300377  0.0412696  0.289583  -0.0502796  
A-CFR_IN  0.0620515  -0.00106492  0.00927815  5.13478e-16  0.0284742  0.0537931  0.0537931  -0.0196052  0.327891  -0.0124193  
BPS-CFR  0.0102307  -0.0344444  -0.00143311  -0.0312385  6.38378e-16  0.00193327  0.00193327  0.00561737  0.424479  0.0839535  
TIPS-CFR  0.0130795  -0.0442717  0.0324356  -0.0469402  -0.00191075  5.68989e-16  5.68989e-16  -0.00225349  0.424479  0.020413  
IPS-CFR  0.0130795  -0.0442717  0.0324356  -0.0469402  -0.00191075  4.996e-16  4.85723e-16  -0.00225349  0.424479  0.020413  
PI  0.0452178  0.0118706  -0.0206548  0.0172475  -0.00852787  -2.25654e-05  -2.25654e-05  -4.33681e-16  3.33067e-16  -0.025  
greed_punisher  -0.356496  -0.0610273  -0.217708  -0.285058  -0.26875  -0.26875  -0.26875  3.33067e-16  -7.35523e-16  -0.358333  
FP  0.0687691  0.00127568  0.0687691  0.00127568  -0.0839535  -0.015383  -0.015383  0.03125  0.322917  -1.38778e-16  
t = 75
CFR  -1.38778e-17  -0.0332583  0.00103495  -0.0468972  -0.0156114  -0.013189  -0.013189  0.022803  0.39835  -0.031782  
A-CFR  0.0624595  -2.28983e-16  0.00814642  -0.00138795  0.0333058  0.0310226  0.0310226  -0.0129889  0.0332477  0.00101732  
CFR_IN  -0.00103495  0.0197104  5.55112e-16  0.011256  -0.0131053  -0.0341826  -0.0341826  0.0030668  0.289583  -0.031782  
A-CFR_IN  0.0671816  0.00131988  0.0158091  6.245e-16  0.0294639  0.0327853  0.0327853  -0.0112471  0.328036  0.00101732  
BPS-CFR  0.012289  -0.0379614  0.0082754  -0.03408  4.85723e-16  0.0052521  0.0052521  -0.0210567  0.424479  0.121902  
TIPS-CFR  0.0117572  -0.0318214  0.0393258  -0.0290719  -0.00518809  5.68989e-16  5.68989e-16  -0.0209962  0.424479  -0.00332613  
IPS-CFR  0.0117572  -0.0318214  0.0393258  -0.0290719  -0.00518809  4.996e-16  4.85723e-16  -0.0209962  0.424479  -0.00332613  
PI  -0.0239332  0.0149561  -0.000396447  0.0122413  0.0224668  0.0195123  0.0195123  -5.55112e-17  -0.283333  -0.0729167  
greed_punisher  -0.366334  -0.0636517  -0.217708  -0.28521  -0.26875  -0.26875  -0.26875  0.561458  -5.86337e-16  -0.358333  
FP  0.0515164  -0.0120549  0.0515164  -0.0120549  -0.121902  0.00558638  0.00558638  0.05  0.322917  -1.38778e-16  
t = 76
CFR  0  0.00335972  0.00101548  -0.0127455  -0.0250415  -0.0115885  -0.0115885  -0.0212018  0.398388  0.00500439  
A-CFR  0.031827  -3.05311e-16  -0.00847084  -0.00259378  0.0232954  0.00614631  0.00614631  -0.0220839  0.0477654  -0.0285698  
CFR_IN  -0.00101548  0.0326485  6.03684e-16  0.0283698  -0.0223933  -0.0272702  -0.0272702  -0.0265772  0.289583  0.00500439  
