learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
CFPS-CFR  0.065029  0.170532  -0.0862343  0.520601  0.0471095  -0.00124877  -0.0756938  2.77556e-17  0.186399  0.105285  0.0393479  
CFPS-CFR_EX+IN  0.0555254  0.0323517  0.0919683  0.548084  0.0414805  0.0539623  0.0752708  0.0632829  0  -0.00546846  -0.0246847  
TIPS-CFR_EX+IN  0.0659381  0.0393615  0.0856287  0.554797  0.0497745  0.052169  0.000676847  0.0589104  0.00469276  0  -0.0235771  
BEHAV-CFR  0.147931  0.462689  -0.0119197  0.531124  0.0931082  0.0277201  -0.179517  0.0986474  0.382666  0.241688  2.08167e-17  
BR  0.645378  0.725222  0.803903  0.788497  0.524006  0.724434  0.644524  0.688251  0.698746  0.573824  0.665852  
t = 10
CFR  1.38778e-17  -0.0290044  0.135008  0.551135  -0.00494683  0.0234563  -0.0170431  0.033508  -0.0680461  -0.0971606  -0.0795113  
CFR_EX+IN  -0.0230359  -6.93889e-18  0.128549  0.574327  0.00364475  0.00330855  -0.0306694  0.0149797  -0.0469435  -0.0721947  -0.0822442  
CFR_IN  -0.00472199  0.245039  1.38778e-17  0.547629  0.0281229  -0.0324537  -0.148182  -0.0391275  0.227444  0.13103  -0.0558148  
A-CFR_IN  0.0936614  -0.0128584  -0.307359  5.55112e-17  0.064315  -0.208692  -0.278429  -0.197492  -0.0980735  0.0293056  0.0516848  
BPS-CFR  0.018803  -0.0110238  0.202635  0.569114  0  0.00934049  0.00553706  0.0308265  -0.0222966  -0.0678274  -0.0976285  
TIPS-CFR  0.114272  0.185377  0.115579  0.513133  0.129741  -2.08167e-17  -0.159786  -0.0092983  0.133678  0.102497  -0.097573  
CSPS-CFR  0.11611  0.249007  0.257461  0.587245  0.0959118  0.0227414  0  0.00885823  0.124377  0.0230066  0.00579768  
CFPS-CFR  0.0453144  0.36023  0.13271  0.556598  0.0517254  0.00837529  -0.174408  -3.46945e-18  0.286333  0.128273  -0.0816489  
CFPS-CFR_EX+IN  0.00637728  0.0413874  0.206339  0.593469  0.0149703  -0.00936888  -0.0132871  0.00943118  -1.04083e-17  -0.01743  -0.0930223  
TIPS-CFR_EX+IN  0.0406359  0.0983329  0.193852  0.594651  0.0445371  -0.00975495  -0.0103314  0.00573747  0.0514562  0  -0.0933287  
BEHAV-CFR  0.165416  0.424215  0.201016  0.548433  0.201225  0.0344169  -0.195586  -0.0171818  0.332178  0.0723568  -6.93889e-18  
BR  0.734186  0.663128  0.667291  0.850105  0.546699  0.769691  0.690015  0.73871  0.70063  0.65025  0.866865  
t = 11
CFR  0  -0.0157599  0.0490749  0.467712  -0.00669309  0.0231678  -0.0860636  0.0473473  -0.0730833  -0.106706  -0.00849143  
CFR_EX+IN  -0.0089242  -6.93889e-18  0.039609  0.489933  0.0120597  0.0187424  -0.0977719  0.0377481  -0.045543  -0.065792  -0.00827193  
CFR_IN  0.180779  0.285382  0  0.448803  0.166391  0.00734318  -0.116279  0.0148241  0.168766  0.0371877  0.0297017  
A-CFR_IN  0.0969394  -0.0946577  -0.161815  -3.46945e-18  0.0381104  -0.0254711  -0.226283  -0.156345  -0.0952305  -0.0366207  0.273407  
BPS-CFR  0.0400155  0.011997  0.0585897  0.475843  0  0.0156875  -0.107679  0.0332236  -0.0373558  -0.0657494  -0.0109654  
