learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
TIPS-CFR  0.190826  0.161333  0.118197  2.03333  0.128373  0  0.0524698  0.0312978  0.0957266  0.0850396  0.143426  
CSPS-CFR  0.124262  0.0967918  0.224191  2.03333  0.0545761  0.0617315  -5.55112e-17  0.0787119  0.0123165  0.0121025  0.44949  
CFPS-CFR  0.183062  0.153956  0.100156  2.03333  0.120298  -0.0249723  0.0432794  0  0.0870453  0.0779839  0.236213  
CFPS-CFR_EX+IN  0.0962601  0.0673989  0.184399  2.03333  0.0392269  0.0339331  -0.0127038  0.0494071  5.55112e-17  -0.00792383  0.43074  
TIPS-CFR_EX+IN  0.103992  0.0754306  0.184686  2.03333  0.0481058  0.0340813  -0.00699125  0.0494378  0.0110758  0  0.382887  
BEHAV-CFR  0.200906  0.188809  0.264207  2.03333  0.0151332  0.0965816  -0.0624166  0.127728  -0.0179927  0.0309133  -5.55112e-17  
BR  1.04402  1.07019  1.45716  2.2  1.08011  1.49618  1.25089  1.50683  1.14216  1.06706  2.55024  
t = 7
CFR  0  -0.0139427  -0.116537  2.10772  -0.0245739  -0.36067  -0.0244926  -0.386459  -0.0194289  -0.00388417  0.23517  
CFR_EX+IN  0.0291378  -1.11022e-16  -0.0953445  2.10772  -0.0363311  -0.339971  0.00589676  -0.36146  -0.0359354  -0.0298996  0.231801  
CFR_IN  0.138296  0.0827794  0  2.10772  0.0565846  -0.227996  0.0490228  -0.205473  0.0513525  0.0127077  0.0751344  
A-CFR_IN  0.22295  0.214256  -0.044151  0  0.224049  0.0951281  0.271331  -0.0674275  0.24573  0.249121  0.494602  
BPS-CFR  0.171882  0.130793  0.0116854  2.13079  0  -0.205626  -0.038759  -0.241988  -0.0109917  -0.00202083  0.305907  
TIPS-CFR  0.334897  0.227705  0.197836  2.13079  0.262283  5.55112e-17  0.072365  0.0164179  0.165786  0.079489  0.134252  
CSPS-CFR  0.236585  0.174084  0.112673  2.13079  0.150717  -0.144085  0  -0.140098  0.098426  0.034137  0.299471  
CFPS-CFR  0.314215  0.210226  0.165167  2.13079  0.24271  -0.0154881  0.0677025  0  0.146912  0.0630019  0.117785  
CFPS-CFR_EX+IN  0.198499  0.136255  0.0346521  2.13079  0.0232457  -0.182723  0.00601567  -0.21133  -5.55112e-17  -0.00322839  0.288592  
TIPS-CFR_EX+IN  0.201747  0.134474  0.0839574  2.13079  0.0312024  -0.150125  0.0112001  -0.144889  -0.000477411  1.11022e-16  0.26973  
BEHAV-CFR  0.35717  0.16689  0.34531  2.15386  0.266418  0.146895  0.0125581  0.164272  0.193758  0.0976223  0  
BR  0.842889  0.846062  1.36474  2.23333  0.976322  1.41482  1.1234  1.34733  0.936771  0.933587  2.31075  
t = 8
CFR  -1.11022e-16  0.00590662  -0.193092  2.23005  -0.00449557  -0.193124  -0.0860387  -0.185681  -0.0811513  -0.0725923  -0.0511656  
CFR_EX+IN  -0.0038131  0  -0.143195  2.23005  -0.0378232  -0.163551  -0.0788731  -0.144843  -0.0966626  -0.0734464  -0.0667064  
CFR_IN  0.0372375  0.0456843  0  2.23005  -0.116157  -0.103326  -0.0453117  -0.0765887  -0.125166  -0.111935  -0.371334  
A-CFR_IN  0.175535  0.177849  0.0229901  0  0.209691  0.270692  0.373671  0.238301  0.141217  0.0514068  -0.0336591  
BPS-CFR  0.160413  0.150032  -0.0381585  2.23005  0  -0.0939168  -2.79149e-05  -0.0981572  0.0502758  0.0363598  -0.0702818  
TIPS-CFR  0.21277  0.199287  0.230752  2.23005  0.137401  -2.77556e-17  0.0231334  0.0247741  0.122519  0.174719  -0.0668011  
CSPS-CFR  0.18816  0.173394  0.147589  2.23005  0.131075  -0.0213305  0  -0.0096888  0.114836  0.197921  -0.00479747  
CFPS-CFR  0.197277  0.184529  0.224654  2.23005  0.130059  -0.00210927  0.0167992  8.32667e-17  0.108071  0.163103  -0.155768  
