learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
t = 14
CFR  0.1  0.256642  0.0878435  0.141783  0.171105  -0.0722773  0.450147  0.0353649  0.196621  0.29353  -0.0652804  
CFR_EX+IN  -0.0721212  0.103372  0.337701  0.14791  0.147455  0.0873776  0.317895  0.0507571  0.0700204  0.0303901  0.00254931  
CFR_IN  0.228704  0.460708  0.158043  0.134851  0.165681  0.0608044  0.0195758  0.109689  0.454532  0.453777  0.0707037  
A-CFR_IN  0.0417296  0.0298983  0.134095  0.1  0.048062  0.0929149  0.152502  0.146704  0.103843  0.0968168  0.0873453  
BPS-CFR  0.0224307  0.329493  -0.304517  0.127887  0.1  -0.151112  0.372126  0.242407  -0.0126361  0.111545  -0.172583  
TIPS-CFR  0.273637  -0.00857098  0.212194  0.0960126  0.207545  0.0751587  0.203993  0.121522  0.124991  0.116495  0.0411612  
CSPS-CFR  0.104491  0.0945344  0.160851  0.136073  0.0822176  0.0213375  0.13136  0.221518  0.299566  0.141514  0.103186  
CFPS-CFR  0.188247  -0.003842  0.165944  0.130203  -0.153052  0.103021  -0.00326518  0.0362117  -0.10448  0.292963  0.0945573  
CFPS-CFR_EX+IN  0.588187  0.118101  0.275956  0.144178  0.199609  -0.13365  -0.158146  0.142004  0.0644526  0.137872  -0.153241  
TIPS-CFR_EX+IN  0.27408  -0.0027135  -0.0478513  0.131123  0.0148597  -0.145083  -0.0280194  -0.125727  -0.128568  0.066844  -0.038458  
BEHAV-CFR  0.27267  0.155818  0.20292  0.103577  0.238437  0.0633019  0.158041  0.145546  0.244283  0.121864  0.131015  
t = 15
CFR  0.1  0.188258  0.151597  0.100882  0.1  0.0781001  0.157406  0.121351  0.192724  0.238927  0.0598247  
CFR_EX+IN  0.00235703  0.108684  0.425  0.162766  0.148793  0.127314  0.423082  0.101108  0.0866994  0.113689  0.162539  
CFR_IN  0.287927  0.5  0.182536  0.156975  0.0284589  0.0426889  0.0239177  0.0581058  0.5  0.512279  0.0565461  
A-CFR_IN  0.103358  0.0196941  0.100618  0.1  0.00362289  0.0965465  0.0965149  0.100269  0.107528  0.0402559  0.0819574  
BPS-CFR  0.1  0.339646  -0.133282  0.168507  0.1  -0.083705  0.413454  0.221072  0.107419  0.102327  -0.11522  
TIPS-CFR  -0.0139341  -0.00591227  0.235351  0.143372  0.169781  0.126267  0.15765  0.163286  0.203162  0.194257  0.0837817  
CSPS-CFR  0.192656  0.0208002  0.24643  0.167418  0.0308062  0.069215  0.105949  0.195772  0.25  0.283137  0.159568  
CFPS-CFR  0.148302  0.0388378  0.250911  0.134035  -0.0799094  0.0516658  -0.00382871  0.140468  -0.135236  0.348124  0.049994  
CFPS-CFR_EX+IN  0.607498  0.0946339  0.425  0.156613  0.101851  -0.111587  -0.025  0.260255  0.1  0.123928  -0.10959  
TIPS-CFR_EX+IN  0.277375  0.0439373  0.0722712  0.150979  0.098467  -0.135066  0.0622463  -0.113809  -0.0110158  0.103434  0.0361321  
BEHAV-CFR  0.0750469  -0.0607244  0.222164  0.150305  0.207374  0.176544  0.102051  0.139158  0.236153  0.202629  0.0424799  
t = 16
CFR  0.107176  0.1  0.147083  0.102206  0.1  0.226752  0.181034  0.12269  0.190339  0.162691  0.17157  
CFR_EX+IN  0.1  0.112111  0.425  0.117253  0.156487  0.185963  0.022736  0.102418  0.109581  0.101299  0.221785  
CFR_IN  0.295682  0.5  0.105842  0.16444  -0.0155517  -0.020419  0.0240043  0.0133268  0.488069  0.595663  0.0377497  
A-CFR_IN  0.104352  0.0786074  0.121214  0.1  -0.00979977  0.117773  0.135885  0.114775  0.109722  0.0644437  0.124838  
BPS-CFR  0.1  0.374558  0.0363122  0.182275  0.1  -0.00167989  -0.025  0.104451  0.113349  0.104255  -0.0631862  
