learner/env  CFR  A-CFR  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  IPS-CFR  PI  greed_punisher  FP  
A-CFR_IN  0.0233144  2.18575e-16  0.022667  3.88578e-16  -0.0143348  -0.0226514  -0.0226514  0.553492  0.266181  -0.0111354  
BPS-CFR  1.37043e-16  -0.00334673  5.55112e-16  -0.00321062  1.73472e-16  -0.0123662  -0.0123662  0.551456  0.269009  -0.0163233  
TIPS-CFR  1.37043e-16  -0.00329852  5.55112e-16  -0.00316335  0.0199684  5.10009e-16  5.13478e-16  0.551441  0.269739  -0.0174487  
IPS-CFR  1.249e-16  -0.00329852  5.48173e-16  -0.00316335  0.0199684  5.75928e-16  5.13478e-16  0.551441  0.269739  -0.0174487  
PI  0.227962  0.0984344  0.220301  0.101979  0.306346  0.169984  0.169984  1.66533e-16  -0.666667  0.0916667  
greed_punisher  0.0412851  -0.0999136  -0.0662868  -0.116333  -0.0442895  -0.0923435  -0.0923435  0.818229  -6.00214e-16  -0.2  
FP  -0.0349214  -0.0361363  -0.035167  -0.0344518  0.0822837  0.0240803  0.0240803  0.523438  0.234896  3.46945e-18  
BR  0.227962  0.0984344  0.220301  0.101979  0.316933  0.169984  0.169984  0.818229  0.423438  0.116667  
t = 90
CFR  -2.08167e-17  -0.00864824  6.40113e-16  -0.00837663  0.0014462  -0.0227366  -0.0227366  0.271164  0.430779  -0.0175889  
A-CFR  0.031151  -2.77556e-17  0.0279219  6.76542e-16  -0.0101387  -0.03888  -0.03888  0.269546  0.433629  -0.0190507  
CFR_IN  2.04697e-16  -0.00864824  4.96131e-16  -0.00837663  0.0014462  -0.0227366  -0.0227366  0.271164  0.430779  -0.0175889  
A-CFR_IN  0.031151  1.21431e-16  0.0279219  4.85723e-16  -0.0101387  -0.03888  -0.03888  0.269546  0.433629  -0.0190507  
BPS-CFR  2.08167e-16  -0.00318465  4.54498e-16  -0.00317592  2.22045e-16  -0.0195622  -0.0195622  0.272397  0.430727  -0.02223  
TIPS-CFR  2.08167e-16  -0.00314108  4.54498e-16  -0.00313196  0.0328536  5.06539e-16  4.75314e-16  0.270911  0.429612  -0.0236281  
IPS-CFR  1.94289e-16  -0.00314108  4.49293e-16  -0.00313196  0.0328536  5.06539e-16  4.71845e-16  0.270911  0.429612  -0.0236281  
PI  0.229967  0.0971804  0.221687  0.100572  0.265234  0.141434  0.141434  -4.33681e-16  -0.666146  0.0916667  
greed_punisher  0.0633832  -0.104337  -0.0545702  -0.113699  -0.237134  -0.0409089  -0.0409089  0.446354  -7.35523e-16  -0.245833  
FP  -0.0356135  -0.0373903  -0.0358326  -0.0358582  0.0559973  -0.00291309  -0.00291309  0.272917  0.366667  6.93889e-18  
BR  0.229967  0.0971804  0.221687  0.100572  0.271989  0.141598  0.141598  0.446354  0.535417  0.104167  
t = 91
CFR  -6.59195e-17  -0.00819494  6.80012e-16  -0.00988066  -0.00199184  -0.00879856  -0.00879856  0.598798  0.279304  -0.0237014  
A-CFR  0.0304646  4.16334e-17  0.032832  4.12864e-16  -0.0108066  -0.0344473  -0.0344473  0.595325  0.27599  -0.0306852  
CFR_IN  2.11636e-16  -0.00819494  5.37764e-16  -0.00988066  -0.00199184  -0.00879856  -0.00879856  0.598798  0.279304  -0.0237014  
A-CFR_IN  0.0304646  1.97758e-16  0.032832  4.56232e-16  -0.0108066  -0.0344473  -0.0344473  0.595325  0.27599  -0.0306852  
BPS-CFR  0.00011049  -0.00305182  5.93275e-16  -0.00515737  2.70617e-16  -0.00538738  -0.00538738  0.59819  0.2794  -0.0289897  
TIPS-CFR  -0.0016541  -0.00301099  5.93275e-16  -0.0051163  0.0454417  3.26128e-16  3.747e-16  0.598803  0.280244  -0.0304047  
IPS-CFR  -0.0016541  -0.00301099  5.86337e-16  -0.0051163  0.0454417  3.26128e-16  3.33067e-16  0.598803  0.280244  -0.0304047  
PI  0.197315  0.0959401  0.220202  0.103964  0.22131  0.126875  0.126875  -5.55112e-17  -0.655208  0.0416667  
greed_punisher  0.0964636  -0.0979209  -0.0408447  -0.105372  -0.177353  -0.00197708  -0.00197708  0.797266  -5.86337e-16  -0.25  
FP  -0.037246  -0.0261306  -0.0363176  -0.0364371  0.0770712  0.0161161  0.0161161  0.457422  0.241667  -9.71445e-17  
BR  0.234166  0.0959401  0.246633  0.104664  0.229235  0.130344  0.130344  0.797266  0.452083  0.104167  
t = 92
CFR  9.36751e-17  -0.0107524  4.54498e-16  -0.011456  -0.00285093  -0.0043289  -0.0043289  0.185398  0.437651  -0.0635082  
A-CFR  0.0291539  5.72459e-17  0.0322137  4.4062e-16  -0.0187172  -0.0339832  -0.0339832  0.189773  0.4403  -0.0747213  
CFR_IN  1.94289e-16  -0.0107524  5.93275e-16  -0.011456  -0.00285093  -0.0043289  -0.0043289  0.185398  0.437651  -0.0635082  
A-CFR_IN  0.0291539  2.94903e-16  0.0322137  2.01228e-16  -0.0187172  -0.0339832  -0.0339832  0.189773  0.4403  -0.0747213  
BPS-CFR  6.66735e-05  -0.00551435  0.000145543  -0.00693988  3.1225e-16  -0.00293332  -0.00293332  0.18526  0.437602  -0.066877  
TIPS-CFR  -0.000501929  -0.00547653  -0.00118405  -0.00689971  0.0435644  4.11129e-16  4.31946e-16  0.185237  0.436561  -0.0679976  
IPS-CFR  -0.000501929  -0.00547653  -0.00118405  -0.00689971  0.0435644  4.66641e-16  4.25007e-16  0.185237  0.436561  -0.0679976  
PI  0.229044  0.0651154  0.249079  0.108214  0.184249  0.125918  0.125918  -6.10623e-16  -0.691667  0.116667  
greed_punisher  -0.163796  -0.084699  -0.108308  -0.0980156  -0.136412  0.00210382  0.00210382  0.734635  -7.97973e-16  -0.289583  
FP  -0.0388804  -0.026352  -0.037092  -0.0245849  0.0512619  0.0147279  0.0147279  0.269271  0.371875  -2.35922e-16  
BR  0.237958  0.101843  0.250967  0.108214  0.184249  0.125918  0.125918  0.734635  0.535417  0.116667  
t = 93
CFR  1.09288e-16  -0.0124043  4.57967e-16  -0.012675  -0.00312589  0.00150453  0.00150453  0.701983  0.287946  -0.0349397  
A-CFR  0.0290128  1.89085e-16  0.031844  4.97866e-16  -0.029718  -0.0336098  -0.0336098  0.705622  0.283879  -0.0442047  
CFR_IN  1.17961e-16  -0.0124043  6.45317e-16  -0.012675  -0.00312589  0.00150453  0.00150453  0.701983  0.287946  -0.0349397  
A-CFR_IN  0.0290128  5.20417e-17  0.031844  2.91434e-16  -0.029718  -0.0336098  -0.0336098  0.705622  0.283879  -0.0442047  
BPS-CFR  5.65208e-05  -0.00694679  7.33272e-05  -0.00824826  1.94289e-16  -0.000665571  -0.000665571  0.703412  0.288063  -0.0371635  
TIPS-CFR  0.000235604  -0.00690979  -0.000609485  -0.00820705  0.0241331  1.66533e-16  3.53884e-16  0.702048  0.289046  -0.0321304  
IPS-CFR  0.000235604  -0.00690979  -0.000609485  -0.00820705  0.0241331  1.82146e-16  3.53884e-16  0.702048  0.289046  -0.0321304  
PI  0.220478  0.104812  0.238581  0.110302  0.136599  0.120354  0.120354  2.22045e-16  -0.696354  0.116667  
greed_punisher  -0.112604  -0.0911987  -0.182955  -0.0923366  -0.0933269  0.00586744  0.00586744  0.970833  -4.33681e-16  -0.289583  
FP  -0.0231326  -0.0271338  -0.0160708  -0.0255599  0.0373711  0.0137589  0.0137589  0.661458  0.271354  -2.35922e-16  
BR  0.240558  0.104812  0.238581  0.110302  0.136599  0.121149  0.121149  0.970833  0.446354  0.116667  
t = 94
CFR  2.30718e-16  -0.0150037  7.45931e-17  -0.0137792  -0.00339355  0.00673911  0.00673911  0.351111  0.416489  -0.0121335  
A-CFR  0.031241  1.14492e-16  0.0283702  4.78784e-16  -0.0435502  -0.0325751  -0.0325751  0.349446  0.423061  -0.0212436  
CFR_IN  8.67362e-17  -0.0150037  4.63171e-16  -0.0137792  -0.00339355  0.00673911  0.00673911  0.351111  0.416489  -0.0121335  
A-CFR_IN  0.031241  9.36751e-17  0.0283702  2.01228e-16  -0.0435502  -0.0325751  -0.0325751  0.349446  0.423061  -0.0212436  
BPS-CFR  0.000460293  -0.00921092  0.00186302  -0.00941301  2.35922e-16  0.00227555  0.00227555  0.3517  0.418172  -0.0142715  
TIPS-CFR  0.000749273  -0.00917083  0.00103581  -0.00936887  0.00897208  2.93168e-16  2.61943e-16  0.351164  0.416268  -0.0126025  
IPS-CFR  0.000749273  -0.00917083  0.00103581  -0.00936887  0.00897208  2.8276e-16  2.46331e-16  0.351164  0.416268  -0.0126025  
PI  0.24116  0.111511  0.202793  0.111542  0.101365  0.115681  0.115681  -4.57967e-16  -0.473437  0.116667  
greed_punisher  -0.157294  -0.0764659  -0.175681  -0.0874388  -0.0591388  0.00843988  0.00843988  0.510026  -6.10623e-16  -0.289583  
FP  -0.02672  -0.0295701  -0.0225671  -0.0270079  0.0192126  0.0128928  0.0128928  0.383073  0.347396  -2.35922e-16  
BR  0.24116  0.111744  0.225971  0.111542  0.110377  0.117976  0.117976  0.510026  0.734635  0.116667  
t = 95
CFR  1.30104e-16  -0.0172048  2.77556e-16  -0.0153813  -0.00337892  0.0066962  0.0066962  0.787317  0.340595  0.0101759  
A-CFR  0.0310553  7.24247e-17  0.0245788  2.48065e-16  -0.0473129  -0.0381679  -0.0381679  0.781294  0.337303  -0.00219595  
CFR_IN  3.1225e-17  -0.0172048  3.62557e-16  -0.0153813  -0.00337892  0.0066962  0.0066962  0.787317  0.340595  0.0101759  
A-CFR_IN  0.0310553  1.07119e-16  0.0245788  6.76542e-17  -0.0473129  -0.0381679  -0.0381679  0.781294  0.337303  -0.00219595  
BPS-CFR  0.00246561  -0.0100843  0.00291422  -0.010851  3.88578e-16  0.00420023  0.00420023  0.784222  0.340705  0.00833636  
TIPS-CFR  0.00287506  -0.0100165  0.00264378  -0.0107975  0.00287941  2.2031e-16  2.41127e-16  0.787084  0.341316  0.00712055  
IPS-CFR  0.00287506  -0.0100165  0.00264378  -0.0107975  0.00287941  1.93422e-16  2.35055e-16  0.787084  0.341316  0.00712055  
PI  0.237065  0.118899  0.225559  0.109861  0.0944261  0.112799  0.112799  3.33067e-16  -0.627344  0.116667  
greed_punisher  -0.159073  -0.0855653  -0.206128  -0.0802564  -0.10673  0.0127185  0.0127185  1.07188  -4.57967e-16  -0.289583  
FP  -0.00698278  -0.0324463  -0.0266566  -0.0322372  0.0120983  0.00725823  0.00725823  0.629948  0.363021  -2.35922e-16  
BR  0.242891  0.12054  0.227652  0.116598  0.0990158  0.112799  0.112799  1.07187  0.510026  0.116667  
t = 96
CFR  3.46077e-16  -0.0179607  1.30104e-16  -0.0172095  -0.00341907  0.00669061  0.00669061  0.22247  0.481348  0.00845763  
A-CFR  0.0273493  1.21431e-16  0.0225771  3.1225e-16  -0.0533962  -0.0385948  -0.0385948  0.224687  0.483932  -0.00134756  
CFR_IN  -1.07553e-16  -0.0179607  5.25621e-16  -0.0172095  -0.00341907  0.00669061  0.00669061  0.22247  0.481348  0.00845763  
A-CFR_IN  0.0273493  1.84314e-16  0.0225771  1.60028e-16  -0.0533962  -0.0385948  -0.0385948  0.224687  0.483932  -0.00134756  
BPS-CFR  0.0039278  -0.0110935  0.00364742  -0.0125632  3.1225e-16  0.00474517  0.00474517  0.222408  0.4813  0.00624347  
TIPS-CFR  0.0044504  -0.0110569  0.00359127  -0.0124958  0.00578617  2.41994e-16  3.87711e-16  0.222378  0.480286  0.00396443  
IPS-CFR  0.0044504  -0.0110569  0.00359127  -0.0124958  0.00578617  2.28116e-16  3.9465e-16  0.222378  0.480286  0.00396443  
PI  0.251246  0.12754  0.224665  0.125076  0.0927873  0.0951395  0.0951395  -6.17562e-16  -0.610937  0.0875  
greed_punisher  -0.153047  -0.100338  -0.204159  -0.0677971  -0.0769612  0.0192929  0.0192929  0.561458  -6.17562e-16  -0.164583  
FP  -0.0135828  -0.0220004  -0.0293228  -0.03837  0.00900497  0.0122966  0.0122966  0.314583  0.391667  -8.32667e-17  
BR  0.253855  0.12754  0.227893  0.128952  0.0931267  0.0965588  0.0965588  0.561458  0.561458  0.1  
t = 97
CFR  2.87097e-16  -0.018385  2.70617e-16  -0.0188947  -0.00314209  0.0068853  0.0068853  0.53085  0.270031  0.0194807  
A-CFR  0.0230601  1.01915e-16  0.0174618  3.33934e-16  -0.0593934  -0.0385368  -0.0385368  0.534675  0.267894  0.011648  
CFR_IN  4.0766e-17  -0.018385  3.48679e-16  -0.0188947  -0.00314209  0.0068853  0.0068853  0.53085  0.270031  0.0194807  
A-CFR_IN  0.0230601  1.56559e-16  0.0174618  -1.21431e-17  -0.0593934  -0.0385368  -0.0385368  0.534675  0.267894  0.011648  
BPS-CFR  0.00495657  -0.0123368  0.00433725  -0.0144939  8.67362e-17  0.00535101  0.00535101  0.532482  0.270118  0.0178156  
TIPS-CFR  0.00450774  -0.0123054  0.00447039  -0.014408  0.00377106  2.21177e-16  3.73833e-16  0.530864  0.270657  0.0155655  
IPS-CFR  0.00450774  -0.0123054  0.00447039  -0.014408  0.00377106  1.72605e-16  3.66894e-16  0.530864  0.270657  0.0155655  
PI  0.252896  0.131885  0.233962  0.141527  0.0836549  0.0933115  0.0933115  2.08167e-16  -0.666667  0.1  
greed_punisher  -0.0968378  -0.083914  -0.214674  -0.145555  -0.04204  -0.0236811  -0.0236811  0.803385  -6.00214e-16  -0.25625  
FP  -0.0169896  -0.0236385  -0.0108128  -0.0437448  -0.00138995  0.00883915  0.00883915  0.518229  0.234896  -8.32667e-17  
BR  0.280362  0.131885  0.235936  0.141527  0.0844235  0.0934439  0.0934439  0.803385  0.423438  0.1  
t = 98
CFR  2.55872e-16  -0.0191002  5.80265e-16  -0.0217809  -0.0031216  0.00724169  0.00724169  0.2838  0.429653  -0.0048335  
A-CFR  0.0198362  2.32453e-16  0.0117964  2.35922e-16  -0.0638995  -0.0414004  -0.0414004  0.285314  0.432403  -0.00933794  
CFR_IN  9.62772e-17  -0.0191002  4.01588e-16  -0.0217809  -0.0031216  0.00724169  0.00724169  0.2838  0.429653  -0.0048335  
A-CFR_IN  0.0198362  1.07553e-16  0.0117964  7.54605e-17  -0.0638995  -0.0414004  -0.0414004  0.285314  0.432403  -0.00933794  
BPS-CFR  0.00580078  -0.0139727  0.0044097  -0.0162083  3.92048e-16  0.00586213  0.00586213  0.286952  0.429601  -0.00662717  
TIPS-CFR  0.00555787  -0.0139453  0.00433706  -0.0161583  -0.00417859  4.44089e-16  3.747e-16  0.283994  0.428921  -0.00834876  
IPS-CFR  0.00555787  -0.0139453  0.00433706  -0.0161583  -0.00417859  4.16334e-16  3.747e-16  0.283994  0.428921  -0.00834876  
PI  0.27716  0.135439  0.249084  0.14792  0.0731963  0.0900704  0.0900704  -6.00214e-16  -0.666146  0.0625  
greed_punisher  -0.140881  -0.0812132  -0.210204  -0.147519  -0.00629653  -0.0795061  -0.0795061  0.423437  -7.35523e-16  -0.13125  
FP  -0.0178076  -0.0255898  0.00476024  -0.0327876  -0.0136264  0.0146804  0.0146804  0.257812  0.366667  -1.47451e-16  
BR  0.27716  0.135439  0.251163  0.14792  0.075078  0.0911939  0.0911939  0.423438  0.535417  0.1375  
t = 99
CFR  1.65232e-16  -0.0198555  6.14092e-16  -0.023227  -0.00241617  0.00816179  0.00816179  0.866309  0.279366  0.0028467  
A-CFR  0.0170444  7.32921e-17  0.00905045  1.8735e-16  -0.05923  -0.0466412  -0.0466412  0.860433  0.276941  -0.0020614  
CFR_IN  3.33934e-17  -0.0198555  3.1572e-16  -0.023227  -0.00241617  0.00816179  0.00816179  0.866309  0.279366  0.0028467  
A-CFR_IN  0.0170444  8.67362e-17  0.00905045  5.9848e-17  -0.05923  -0.0466412  -0.0466412  0.860433  0.276941  -0.0020614  
BPS-CFR  0.00572403  -0.0150793  0.00445525  -0.0164293  5.6205e-16  0.00637479  0.00637479  0.863355  0.279491  0.000639561  
TIPS-CFR  0.00554736  -0.015054  0.00441834  -0.0163866  -0.0083525  1.66533e-16  1.80411e-16  0.866091  0.280195  -0.000695085  
IPS-CFR  0.00554736  -0.015054  0.00441834  -0.0163866  -0.0083525  1.52656e-16  1.73472e-16  0.866091  0.280195  -0.000695085  
PI  0.268763  0.136994  0.265532  0.150722  0.0706554  0.0898978  0.0898978  -1.94289e-16  -0.655208  0.1375  
greed_punisher  -0.131789  -0.0799435  -0.0668815  -0.149254  0.0142852  -0.0530501  -0.0530501  1.09714  -5.86337e-16  -0.191667  
FP  -0.0196949  -0.0285526  0.0255327  -0.0366738  -0.00226136  0.0148563  0.0148563  0.71276  0.241667  -1.47451e-16  
BR  0.268763  0.136994  0.265532  0.150722  0.0706554  0.0898978  0.0898978  -1.94289e-16  -0.655208  0.1375  
