learner/env  CFR  A-CFR  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  IPS-CFR  PI  greed_punisher  FP  
PI  0.263037  0.208394  0.271011  0.20076  0.232153  0.369569  0.248771  2.77556e-17  -0.361111  0.236111  
greed_punisher  -0.0737527  -0.0512701  -0.108396  -0.0370112  -0.0474909  -0.0403601  -0.0523597  0.986111  2.77556e-17  0.0555556  
FP  -0.0221356  -0.0284167  -0.0243944  0.0342024  -0.00709742  0.0186  -0.00200697  0.444444  0.701389  -9.25186e-18  
BR  0.263037  0.227614  0.271011  0.206365  0.271871  0.379956  0.272916  0.986111  0.986111  0.361111  
t = 53
CFR  -2.77556e-17  -0.0189034  1.83881e-16  -0.0080233  -0.00019276  2.498e-16  0.000298448  0.258878  -0.00694444  -0.0864512  
A-CFR  -2.77556e-17  -9.45424e-17  1.83881e-16  5.55112e-17  -0.00019276  2.498e-16  0.000298448  0.249355  -0.00694444  -0.085541  
CFR_IN  -1.73472e-17  -0.0189034  1.97758e-16  -0.0080233  0  2.498e-16  -0.000409465  0.258878  -0.00694444  -0.0864512  
A-CFR_IN  -1.73472e-17  -4.59702e-17  1.97758e-16  1.52656e-16  0  2.498e-16  -0.000409465  0.249355  -0.00694444  -0.085541  
BPS-CFR  -1.73472e-17  -0.0189034  1.63064e-16  -0.0080233  2.22045e-16  3.60822e-16  2.22045e-16  0.258699  -0.00694444  -0.0864512  
TIPS-CFR  -1.73472e-17  -0.0189034  1.63064e-16  -0.0080233  2.22045e-16  3.60822e-16  2.22045e-16  0.258461  -0.00694444  -0.0864512  
IPS-CFR  -1.73472e-17  -0.0189034  1.63064e-16  -0.0080233  1.38778e-16  3.60822e-16  2.498e-16  0.258461  -0.00694444  -0.0864512  
PI  0.2875  0.184952  0.284787  0.219818  0.303059  0.376964  0.312846  0  -0.361111  0.361111  
greed_punisher  -0.0458332  -0.0941256  -0.0997861  -0.0227306  -0.0925876  -0.0858338  -0.0824604  0.576389  1.38778e-17  -0.166667  
FP  -0.0326389  0.0105755  -0.0312823  -0.0135079  0.0362043  0.017852  0.0372448  0.395833  0.0416667  -9.25186e-18  
BR  0.2875  0.205568  0.284787  0.237934  0.304204  0.376964  0.314666  0.576389  0.409722  0.361111  
t = 54
CFR  -5.20417e-17  -0.0252349  1.70003e-16  -0.0138145  -0.00240316  2.77556e-16  0.00313318  0.124068  0.916667  -0.0969238  
A-CFR  -5.20417e-17  3.46945e-17  1.70003e-16  1.80411e-16  -0.00240316  2.77556e-16  0.00313318  0.129585  0.916667  -0.079807  
CFR_IN  -1.04083e-17  -0.0252349  1.94289e-16  -0.0138145  1.11022e-16  2.77556e-16  -0.00417105  0.124068  0.916667  -0.0969238  
A-CFR_IN  -1.04083e-17  -2.08167e-17  1.94289e-16  2.22045e-16  1.11022e-16  2.77556e-16  -0.00417105  0.129585  0.916667  -0.079807  
BPS-CFR  -1.04083e-17  -0.0252349  1.76942e-16  -0.0138145  3.05311e-16  2.77556e-16  1.66533e-16  0.122097  0.916667  -0.0885487  
TIPS-CFR  -1.04083e-17  -0.0252349  1.76942e-16  -0.0138145  3.05311e-16  2.77556e-16  1.66533e-16  0.122996  0.916667  -0.0893828  
IPS-CFR  -1.04083e-17  -0.0252349  1.76942e-16  -0.0138145  3.33067e-16  2.77556e-16  1.66533e-16  0.122996  0.916667  -0.0893828  
PI  0.302603  0.178771  0.296197  0.25138  0.339293  0.373491  0.357933  1.38778e-17  -0.361111  0.291667  
greed_punisher  -0.0762387  -0.0119652  -0.0842807  -0.0561386  -0.0662023  -0.0817899  -0.0491183  0.409722  2.77556e-17  -0.111111  
FP  -0.0401902  -0.00183054  -0.0383967  0.0167596  0.0140673  0.0169838  0.0313151  0.0381944  0.701389  1.38778e-17  
BR  0.302603  0.21994  0.296197  0.263932  0.341114  0.373491  0.363128  0.409722  0.986111  0.305556  
t = 55
CFR  -3.46945e-17  -0.01311  1.45717e-16  -0.0182908  -0.000296483  2.22045e-16  1.38778e-16  0.53812  -0.00694444  -0.0405948  
A-CFR  -3.46945e-17  0  1.45717e-16  1.38778e-16  -0.000296483  2.22045e-16  1.38778e-16  0.554472  -0.00694444  -0.0214811  
CFR_IN  9.71445e-17  -0.01311  2.22045e-16  -0.0182908  1.38778e-16  1.11022e-16  1.38778e-16  0.53812  -0.00694444  -0.0405948  
A-CFR_IN  9.71445e-17  -4.16334e-17  2.22045e-16  3.05311e-16  1.38778e-16  1.11022e-16  1.38778e-16  0.554472  -0.00694444  -0.0214811  
BPS-CFR  1.17961e-16  -0.0128774  2.01228e-16  -0.0182908  2.22045e-16  2.77556e-16  1.66533e-16  0.536507  -0.00694444  -0.0317647  
TIPS-CFR  1.17961e-16  -0.0132735  2.01228e-16  -0.0182908  2.22045e-16  2.77556e-16  1.66533e-16  0.538726  -0.00694444  -0.0322688  
IPS-CFR  1.17961e-16  -0.0132735  1.04083e-16  -0.0182908  1.94289e-16  1.38778e-16  1.66533e-16  0.538726  -0.00694444  -0.0322688  
PI  0.318098  0.244195  0.308815  0.295534  0.375783  0.369639  0.387371  5.55112e-17  -0.361111  0.305556  
greed_punisher  -0.0340858  -0.128093  -0.0635278  -0.0173635  -0.0885824  -0.0731154  -0.0854329  0.798611  1.38778e-17  -0.125  
FP  -0.0501545  0.0214321  -0.0467832  -0.00274756  0.017557  0.0160208  0.0204539  0.0763889  0.0416667  1.38778e-17  
BR  0.318098  0.250247  0.308815  0.309645  0.375783  0.369639  0.387371  0.798611  0.409722  0.305556  
t = 56
CFR  -4.16334e-17  -0.0112304  3.46945e-16  -0.0162531  1.66533e-16  0.0222164  1.94289e-16  0.536403  0.916667  -0.0732004  
A-CFR  -4.16334e-17  0  3.46945e-16  2.22045e-16  1.66533e-16  -0.0108686  1.94289e-16  0.539969  0.916667  -0.0621144  
CFR_IN  -1.04083e-16  -0.0112304  2.498e-16  -0.0162531  1.38778e-16  0.0222164  2.77556e-16  0.536403  0.916667  -0.0732004  
A-CFR_IN  -1.04083e-16  -4.16334e-17  2.498e-16  1.66533e-16  1.38778e-16  -0.0108686  2.77556e-16  0.539969  0.916667  -0.0621144  
BPS-CFR  -1.04083e-16  -0.0109914  1.8735e-16  -0.0159529  1.94289e-16  -0.00120058  2.22045e-16  0.537531  0.916667  -0.0665474  
TIPS-CFR  -1.04083e-16  -0.01127  1.8735e-16  -0.0165801  1.94289e-16  2.498e-16  2.22045e-16  0.536581  0.916667  -0.0664265  
IPS-CFR  -1.04083e-16  -0.01127  1.8735e-16  -0.0165801  1.94289e-16  3.88578e-16  2.22045e-16  0.536581  0.916667  -0.0664265  
PI  0.324574  0.298848  0.322884  0.301082  0.372754  0.350342  0.383182  2.77556e-17  -0.361111  0.263889  
greed_punisher  -0.00224774  -0.122326  -0.0433199  -0.0309218  -0.0843242  -0.0583198  -0.0809729  0.986111  2.77556e-17  -0.0416667  
FP  -0.0555556  0.0341849  0.017328  -0.00926805  0.0167995  0.00395093  0.0194067  0.4375  0.701389  0  
BR  0.324574  0.298848  0.322884  0.305554  0.372754  0.353965  0.383182  0.986111  0.986111  0.277778  
t = 57
CFR  -4.85723e-17  8.32667e-17  3.33067e-16  -0.00959707  1.94289e-16  0.0199053  2.498e-16  0.248351  -0.00694444  -0.0382383  
A-CFR  -4.85723e-17  8.32667e-17  3.33067e-16  1.38778e-16  1.94289e-16  -0.0103319  2.498e-16  0.238795  -0.00694444  -0.0355945  
CFR_IN  -1.11022e-16  -2.77556e-17  2.35922e-16  -0.00959707  1.94289e-16  0.0199053  2.498e-16  0.248351  -0.00694444  -0.0382383  
A-CFR_IN  -1.11022e-16  -2.77556e-17  2.35922e-16  1.11022e-16  1.94289e-16  -0.0103319  2.498e-16  0.238795  -0.00694444  -0.0355945  
BPS-CFR  -1.11022e-16  -1.11022e-16  1.94289e-16  -0.00944798  3.05311e-16  0.000176377  2.498e-16  0.24869  -0.00694444  -0.0381987  
TIPS-CFR  -1.11022e-16  -1.11022e-16  1.94289e-16  -0.00969496  3.05311e-16  1.11022e-16  2.498e-16  0.248536  -0.00694444  -0.0382665  
IPS-CFR  -1.11022e-16  -4.16334e-17  1.8735e-16  -0.00969496  3.05311e-16  1.11022e-16  2.498e-16  0.248536  -0.00694444  -0.0382665  
PI  0.32115  0.31854  0.319568  0.2952  0.369282  0.290759  0.378659  0  -0.361111  0.277778  
greed_punisher  0.0131571  -0.0924684  -0.0350308  -0.0923058  -0.0804049  -0.0146508  -0.0702681  0.576389  1.38778e-17  -0.118056  
FP  0.0155947  0.0232302  0.0140123  -0.016003  0.0159316  0.0168199  0.0182759  0.423611  0.0416667  0  
BR  0.32115  0.31854  0.319568  0.300036  0.369282  0.290759  0.378659  0.576389  0.409722  0.277778  
t = 58
CFR  -4.85723e-17  5.55112e-17  3.26128e-16  -0.0075291  0.0164624  0.0206302  0.0124426  0.128249  0.916667  -0.0138896  
A-CFR  -4.85723e-17  5.55112e-17  3.26128e-16  2.35922e-16  -0.0189175  -0.000459439  -0.0197798  0.13297  0.916667  -0.0117284  
CFR_IN  -1.17961e-16  -6.93889e-17  2.42861e-16  -0.0075291  0.0164624  0.0206302  0.0124426  0.128249  0.916667  -0.0138896  
A-CFR_IN  -1.17961e-16  -6.93889e-17  2.42861e-16  1.38778e-16  -0.0189175  -0.000459439  -0.0197798  0.13297  0.916667  -0.0117284  
BPS-CFR  -1.04083e-16  -5.55112e-17  1.94289e-16  -0.00738135  1.38778e-16  0.000350052  0.000195317  0.12794  0.916667  -0.0138548  
TIPS-CFR  -1.04083e-16  -5.55112e-17  1.94289e-16  -0.00759462  -3.86108e-06  1.80411e-16  1.11022e-16  0.128387  0.916667  -0.0139144  
IPS-CFR  -1.04083e-16  -5.55112e-17  1.94289e-16  -0.00759462  -3.86108e-06  1.98843e-16  1.38778e-16  0.128387  0.916667  -0.0139144  
PI  0.318172  0.328387  0.31645  0.284349  0.319521  0.236742  0.3366  1.38778e-17  -0.361111  0.277778  
greed_punisher  0.0265605  -0.0168135  -0.0272354  -0.038274  -0.060851  0.0265222  -0.0497966  0.409722  2.77556e-17  -0.118056  
FP  0.0126162  0.0901493  0.0108942  0.0194459  0.0638717  0.120723  -0.0104427  0.0381944  0.701389  0  
BR  0.318172  0.330817  0.31645  0.284349  0.330997  0.270681  0.345702  0.409722  0.986111  0.277778  
t = 59
CFR  -3.46945e-17  2.08167e-17  3.53884e-16  -0.0067232  0.0289792  0.00493239  0.0346626  0.557811  -0.00694444  -0.00439558  
A-CFR  -3.46945e-17  2.08167e-17  3.53884e-16  3.46945e-16  -0.013982  0.00676731  -0.0177218  0.573654  -0.00694444  -0.0024377  
CFR_IN  -1.04083e-16  -1.00614e-16  2.22045e-16  -0.0067232  0.0289792  0.00493239  0.0346626  0.557811  -0.00694444  -0.00439558  
A-CFR_IN  -1.04083e-16  -1.00614e-16  2.22045e-16  2.08167e-16  -0.013982  0.00676731  -0.0177218  0.573654  -0.00694444  -0.0024377  
BPS-CFR  -1.04083e-16  -1.04083e-17  1.66533e-16  -0.00653302  1.249e-16  0.000953033  6.41048e-05  0.556569  -0.00694444  -0.00436205  
TIPS-CFR  -1.04083e-16  -1.04083e-17  1.66533e-16  -0.00678097  3.08609e-06  2.08167e-16  2.22045e-16  0.558455  -0.00694444  -0.00441958  
IPS-CFR  -1.04083e-16  1.04083e-17  1.66533e-16  -0.00678097  3.08609e-06  1.52656e-16  2.22045e-16  0.558455  -0.00694444  -0.00441958  
PI  0.315154  0.33271  0.308727  0.271708  0.289841  0.271376  0.306404  5.55112e-17  -0.361111  0.277778  
greed_punisher  0.0401385  0.0674578  -0.0100749  -0.00308843  -0.0300339  -0.195488  -0.0228826  0.798611  1.38778e-17  -0.118056  
FP  0.00959885  0.0575289  0.00317111  0.0357095  0.103586  0.0582231  0.033685  0.0763889  0.0416667  0  
BR  0.315154  0.387467  0.308727  0.271708  0.289841  0.271376  0.306404  0.798611  0.409722  0.277778  
t = 60
CFR  -2.77556e-17  7.63278e-17  3.29597e-16  0.0299932  0.0128407  7.63544e-05  0.0188676  0.540403  0.916667  -0.0720083  
A-CFR  -2.77556e-17  7.63278e-17  0.00269104  2.63678e-16  -0.010567  0.00871481  -0.0120645  0.54203  0.916667  -0.0700994  
CFR_IN  -6.93889e-17  -6.245e-17  2.60209e-16  0.0299932  0.0128407  7.63544e-05  0.0188676  0.540403  0.916667  -0.0720083  
A-CFR_IN  -6.93889e-17  -6.245e-17  0.00269104  1.11022e-16  -0.010567  0.00871481  -0.0120645  0.54203  0.916667  -0.0700994  
BPS-CFR  -9.02056e-17  -9.95298e-17  1.56125e-16  0.011487  1.89085e-16  0.000167474  0.000117808  0.54186  0.916667  -0.0719738  
TIPS-CFR  -9.02056e-17  -9.95298e-17  1.56125e-16  0.0114562  -9.38774e-05  1.38778e-16  1.00614e-16  0.54107  0.916667  -0.072033  
IPS-CFR  -9.02056e-17  -6.245e-17  1.56125e-16  0.0114562  -9.38774e-05  1.38778e-16  1.76942e-16  0.54107  0.916667  -0.072033  
PI  0.310483  0.402814  0.299537  0.214514  0.249505  0.248475  0.259305  2.77556e-17  -0.361111  0.0833333  
greed_punisher  0.0605791  0.0562793  0.0105376  0.0251396  0.00162455  -0.142802  0.0133063  0.986111  2.77556e-17  -0.0347222  
FP  0.00492761  0.0364889  -0.00601905  0.077185  0.0590792  0.0264831  0.0649675  0.4375  0.701389  4.16334e-17  
BR  0.310483  0.402814  0.299537  0.232147  0.273666  0.256701  0.274924  0.986111  0.986111  0.263889  
t = 61
CFR  -4.85723e-17  0.0651824  3.05311e-16  0.0349986  0.0101308  4.5131e-05  0.00371774  0.239265  -0.00694444  -0.107877  
A-CFR  0.00015961  7.97973e-17  0.0197102  3.60822e-16  -0.00447233  0.0069904  -0.00350479  0.228548  -0.00694444  -0.105897  
CFR_IN  -7.97973e-17  0.0651824  2.18575e-16  0.0349986  0.0101308  4.5131e-05  0.00371774  0.239265  -0.00694444  -0.107877  
A-CFR_IN  0.00015961  5.20417e-18  0.0197102  1.59595e-16  -0.00447233  0.0069904  -0.00350479  0.228548  -0.00694444  -0.105897  
BPS-CFR  -7.97973e-17  5.20417e-18  1.80411e-16  0.0138329  1.8735e-16  0.000118685  0.000182367  0.239475  -0.00694444  -0.107839  
TIPS-CFR  -7.97973e-17  0.000659037  1.80411e-16  0.0136849  -0.000193391  1.94289e-16  2.08167e-16  0.239485  -0.00694444  -0.107903  
IPS-CFR  -7.28584e-17  0.000659037  1.80411e-16  0.0136849  -0.000193391  1.94289e-16  2.42861e-16  0.239485  -0.00694444  -0.107903  
PI  0.299474  0.387535  0.293212  0.235864  0.286209  0.256777  0.291837  0  -0.361111  0.180556  
greed_punisher  0.107038  0.0689099  0.0246877  0.0752836  -0.259619  -0.122584  -0.243426  0.576389  1.38778e-17  -0.00694444  
FP  -0.0060814  0.103657  -0.0123438  0.051805  0.0291213  -0.00143495  0.0235017  0.423611  0.0416667  4.16334e-17  
BR  0.299474  0.387535  0.293212  0.253438  0.286209  0.256777  0.291837  0.576389  0.409722  0.222222  
t = 62
CFR  -5.20417e-17  0.128296  3.22659e-16  0.0156173  7.35523e-16  3.34245e-05  5.41234e-16  0.130846  0.916667  -0.0793127  
A-CFR  0.0197735  1.249e-16  0.0178353  4.996e-16  7.35523e-16  0.00663976  5.41234e-16  0.135787  0.916667  -0.0771333  
CFR_IN  -1.11022e-16  0.128296  1.97758e-16  0.0156173  4.30211e-16  3.34245e-05  2.35922e-16  0.130846  0.916667  -0.0793127  
A-CFR_IN  0.0197735  2.77556e-17  0.0178353  1.66533e-16  4.30211e-16  0.00663976  2.35922e-16  0.135787  0.916667  -0.0771333  
BPS-CFR  -1.11022e-16  0.0150008  0.00027607  0.0127985  1.80411e-16  0.000103423  2.35922e-16  0.130616  0.916667  -0.0792704  
TIPS-CFR  -1.11022e-16  0.0150427  -0.000206081  0.0123382  1.80411e-16  8.32667e-17  2.35922e-16  0.131061  0.916667  -0.0793431  
IPS-CFR  -1.249e-16  0.0150427  -0.000206081  0.0123382  2.08167e-16  8.32667e-17  2.35922e-16  0.131061  0.916667  -0.0793431  
PI  0.294553  0.349714  0.270803  0.339671  0.280182  0.256017  0.279476  1.38778e-17  -0.361111  0.222222  
greed_punisher  0.127345  0.0126209  0.0388913  -0.00799537  -0.208322  -0.102582  -0.195603  0.409722  2.77556e-17  -0.145833  
FP  -0.011003  0.145992  0.00137465  0.0170319  0.0635507  -0.0132708  0.0611074  0.0381944  0.784722  4.16334e-17  
BR  0.294553  0.39233  0.276332  0.352004  0.280182  0.256078  0.279476  0.409722  0.986111  0.222222  
t = 63
CFR  6.93889e-18  0.143495  3.01842e-16  3.33067e-16  6.52256e-16  2.93741e-05  5.27356e-16  0.573146  -0.00694444  -0.0557004  
A-CFR  0.0162989  8.32667e-17  0.0129219  3.33067e-16  6.52256e-16  0.00745382  5.27356e-16  0.59129  -0.00694444  -0.0531386  
CFR_IN  -6.93889e-18  0.143495  1.97758e-16  1.11022e-16  1.52656e-16  2.93741e-05  2.22045e-16  0.573146  -0.00694444  -0.0557004  
A-CFR_IN  0.0162989  1.38778e-17  0.0129219  1.11022e-16  1.52656e-16  0.00745382  2.22045e-16  0.59129  -0.00694444  -0.0531386  
BPS-CFR  0.000252668  0.0206971  0.000159615  5.55112e-17  2.35922e-16  0.000106431  2.63678e-16  0.572069  -0.00694444  -0.0556498  
TIPS-CFR  -0.000224753  0.0231131  -8.74623e-05  5.55112e-17  2.35922e-16  1.38778e-16  2.63678e-16  0.574118  -0.00694444  -0.0557367  
IPS-CFR  -0.000224753  0.0231131  -8.74623e-05  5.55112e-17  1.52656e-16  1.38778e-16  2.63678e-16  0.574118  -0.00694444  -0.0557367  
PI  0.252054  0.418678  0.261513  0.430556  0.264245  0.259283  0.264004  5.55112e-17  -0.361111  0.222222  
greed_punisher  0.152519  -0.0576579  -0.195726  0.0694444  -0.175581  -0.0648898  -0.16957  0.798611  1.38778e-17  -0.145833  
FP  0.000607262  0.116564  -0.0151874  -0.0277778  0.040494  0.0123707  0.0451611  0.0763889  0.0416667  4.16334e-17  
BR  0.268976  0.418678  0.264344  0.430556  0.264245  0.259283  0.265038  0.798611  0.409722  0.222222  
t = 64
CFR  1.04083e-17  0.0617545  1.20292e-16  0.0256722  5.82867e-16  2.73395e-05  5.82867e-16  0.542392  0.916667  -0.030506  
A-CFR  0.0128848  1.11022e-16  0.0141443  3.33067e-16  5.82867e-16  0.00923906  0.000650006  0.546899  0.916667  -0.0272391  
CFR_IN  -4.51028e-17  0.0617545  1.94289e-16  0.0256722  1.66533e-16  2.73395e-05  1.66533e-16  0.542392  0.916667  -0.030506  
A-CFR_IN  0.0128848  5.55112e-17  0.0141443  1.11022e-16  1.66533e-16  0.00923906  0.000650006  0.546899  0.916667  -0.0272391  
BPS-CFR  0.000157869  0.0275248  0.000168195  5.55112e-17  1.66533e-16  0.000117341  1.94289e-16  0.544219  0.916667  -0.0304417  
TIPS-CFR  -8.82766e-05  0.0276847  -7.13093e-05  5.55112e-17  1.66533e-16  0  1.94289e-16  0.544116  0.916667  -0.0305521  
IPS-CFR  -8.82766e-05  0.0276847  -7.13093e-05  5.55112e-17  1.38778e-16  0  1.94289e-16  0.544116  0.916667  -0.0305521  
PI  0.255619  0.342821  0.26129  0.430556  0.245638  0.287619  0.247714  2.77556e-17  -0.361111  0.222222  
greed_punisher  -0.00985592  -0.0254884  -0.230988  0.0694444  -0.146798  -0.0223049  -0.137495  0.986111  2.77556e-17  -0.145833  
FP  -0.01485  0.00555928  0.0127604  -0.0277778  0.0162423  0.00391508  0.0174027  0.451389  0.784722  4.16334e-17  
BR  0.2576  0.388922  0.274613  0.430556  0.245638  0.297011  0.247714  0.986111  0.986111  0.222222  
t = 65
CFR  1.04083e-17  0.00785591  6.245e-17  0.0952197  3.05311e-16  2.69913e-05  3.05311e-16  0.230613  -0.00694444  -0.03084  
A-CFR  0.0152999  4.16334e-17  0.010033  3.33067e-16  3.05311e-16  0.00775155  0.00561866  0.216485  -0.00694444  -0.0271855  
CFR_IN  4.12864e-16  0.00785591  2.28983e-16  0.0952197  1.11022e-16  2.69913e-05  1.11022e-16  0.230613  -0.00694444  -0.03084  
A-CFR_IN  0.0152999  5.55112e-17  0.010033  1.11022e-16  1.11022e-16  0.00775155  0.00561866  0.216485  -0.00694444  -0.0271855  
BPS-CFR  0.00016812  0.00442773  0.00780873  5.55112e-17  1.11022e-16  0.00013937  1.11022e-16  0.23088  -0.00694444  -0.030751  
TIPS-CFR  -5.57324e-05  0.00594363  0.00747539  5.55112e-17  1.11022e-16  5.55112e-17  1.11022e-16  0.230554  -0.00694444  -0.0309037  
IPS-CFR  -5.57324e-05  0.00594363  0.00747539  5.55112e-17  1.11022e-16  1.11022e-16  1.11022e-16  0.230554  -0.00694444  -0.0309037  
PI  0.249863  0.381658  0.313658  0.430556  0.236111  0.276563  0.238408  0  -0.361111  0.298611  
greed_punisher  -0.0434036  -0.202533  -0.153602  0.0694444  -0.127794  0.0183907  -0.115759  0.576389  1.38778e-17  -0.0208333  
FP  0.0223862  0.00754577  -0.0384906  0.0833333  2.77556e-16  -0.0393244  2.498e-16  0.423611  0.0416667  1.34152e-16  
BR  0.273915  0.381658  0.317981  0.430556  0.236111  0.276563  0.238408  0.576389  0.409722  0.347222  
t = 66
CFR  2.77556e-17  3.64292e-17  6.245e-17  0.0757594  0.00391964  2.86339e-05  3.05311e-16  0.133099  0.916667  -0.0162356  
A-CFR  0.00876519  3.64292e-17  6.245e-17  3.05311e-16  0.00391964  0.00483683  0.00872061  0.138891  0.916667  -0.0162356  
CFR_IN  1.94289e-16  -1.66533e-16  2.498e-16  0.0757594  2.498e-16  2.86339e-05  0.00206317  0.133099  0.916667  -0.0162356  
A-CFR_IN  0.00876519  -1.66533e-16  2.498e-16  8.32667e-17  2.498e-16  0.00483683  0.0107838  0.138891  0.916667  -0.0162356  
BPS-CFR  0.000253786  -1.66533e-16  0.00252137  0.0181578  8.32667e-17  0.000181618  1.11022e-16  0.132958  0.916667  -0.0162356  
TIPS-CFR  -3.96689e-05  0.00270362  0.00252137  0.0182819  8.32667e-17  5.55112e-17  1.11022e-16  0.133505  0.916667  -0.0162356  
IPS-CFR  -3.96689e-05  0.00270362  0.00252137  0.0182819  8.32667e-17  0  1.11022e-16  0.133505  0.916667  -0.0162356  
PI  0.31112  0.320097  0.346673  0.362337  0.212814  0.258236  0.238408  1.38778e-17  -0.361111  0.347222  
greed_punisher  -0.0316741  -0.174569  -0.126596  0.101759  -0.129008  0.0596959  -0.111111  0.409722  2.77556e-17  -0.0763889  
FP  -0.0507557  -0.0427513  0.0322097  0.0338957  -0.0155313  0.0155598  2.498e-16  0.0381944  0.784722  1.34152e-16  
BR  0.322583  0.33008  0.3745  0.362337  0.212814  0.262869  0.238408  0.409722  0.986111  0.347222  
t = 67
CFR  6.245e-17  -9.71445e-17  3.46945e-17  0.0321427  0.000396002  3.37653e-05  -0.00142503  0.58727  -0.00694444  0.0087141  
A-CFR  6.245e-17  -9.71445e-17  3.46945e-17  3.33067e-16  0.00461221  0.000913496  0.00689315  0.610715  -0.00694444  0.020271  
CFR_IN  1.17961e-16  -1.89519e-16  2.01228e-16  0.0321427  5.27356e-16  3.37653e-05  0.00178248  0.58727  -0.00694444  0.0087141  
A-CFR_IN  1.17961e-16  -1.89519e-16  2.01228e-16  6.93889e-17  0.00421621  0.000913496  0.0101007  0.610715  -0.00694444  0.020271  
BPS-CFR  1.17961e-16  -4.11563e-16  0.000637022  0.00751685  1.66533e-16  0.000270649  0.000254502  0.586442  -0.00694444  -0.00601158  
TIPS-CFR  1.17961e-16  0.0461213  0.000637022  0.00770116  1.66533e-16  1.38778e-17  1.52656e-16  0.589047  -0.00694444  -0.00115055  
IPS-CFR  2.28983e-16  0.0461213  0.000637022  0.00770116  1.66533e-16  1.38778e-17  1.11022e-16  0.589047  -0.00694444  -0.00115055  
PI  0.378368  0.244102  0.420707  0.278752  0.168442  0.267422  0.196373  5.55112e-17  -0.361111  0.347222  
greed_punisher  -0.0167179  -0.179426  -0.0992576  0.130484  -0.0927283  0.0764958  -0.0794517  0.798611  1.38778e-17  -0.0763889  
FP  -0.0332025  -0.0660544  0.0385738  -0.0308112  -0.0490201  0.0543366  -0.034202  0.0763889  0.0416667  1.34152e-16  
BR  0.390479  0.245937  0.427316  0.320649  0.173202  0.267422  0.199563  0.798611  0.409722  0.347222  
t = 68
CFR  2.77556e-17  0.0134694  2.01228e-16  4.44089e-16  -0.000916474  2.96638e-16  0.000467979  0.54567  0.916667  0.0501555  
A-CFR  2.77556e-17  -4.51028e-17  2.01228e-16  4.44089e-16  0.00684261  2.96638e-16  0.00719171  0.552344  0.916667  0.0663635  
CFR_IN  6.245e-17  0.0134694  2.42861e-16  7.63278e-17  3.05311e-16  1.66533e-16  -0.000471186  0.54567  0.916667  0.0501555  
A-CFR_IN  6.245e-17  -2.498e-16  2.42861e-16  7.63278e-17  0.00775908  1.66533e-16  0.00625255  0.552344  0.916667  0.0663635  
BPS-CFR  6.245e-17  0.0128059  -0.000571337  -8.32667e-17  5.55112e-17  1.64799e-16  0.000161681  0.547389  0.916667  0.0523615  
TIPS-CFR  6.245e-17  0.0609938  -0.000571337  -8.32667e-17  5.55112e-17  1.64799e-16  5.55112e-17  0.54941  0.916667  0.0536333  
IPS-CFR  1.04083e-16  0.0609938  -0.000571337  -7.63278e-17  5.55112e-17  1.64799e-16  5.55112e-17  0.54941  0.916667  0.0536333  
PI  0.432931  0.15116  0.457144  0.289776  0.135587  0.260317  0.164582  2.77556e-17  -0.361111  0.347222  
greed_punisher  -0.00642874  -0.0998273  -0.0435736  -0.087017  -0.0517037  0.127305  -0.107929  0.986111  2.77556e-17  -0.0763889  
FP  -0.0121983  -0.016472  0.0995345  -0.0233519  -0.00330163  0.0251528  -0.00191964  0.451389  0.784722  1.34152e-16  
BR  0.451848  0.180231  0.457144  0.298766  0.135587  0.273731  0.164582  0.986111  0.986111  0.347222  
t = 69
CFR  2.08167e-17  0.0199396  4.71845e-16  4.23273e-16  -0.00294056  3.05311e-16  0.00194191  0.221414  -0.00694444  -0.0126981  
A-CFR  2.08167e-17  7.28584e-17  4.71845e-16  4.23273e-16  0.00604532  3.05311e-16  0.00804359  0.215795  -0.00694444  0.0194188  
CFR_IN  1.11022e-16  0.0199396  2.28983e-16  2.22045e-16  -0.000148378  1.61912e-16  -0.00227485  0.221414  -0.00694444  -0.0126981  
A-CFR_IN  1.11022e-16  -9.36751e-17  2.28983e-16  2.22045e-16  0.0088375  1.61912e-16  0.00382683  0.215795  -0.00694444  0.0194188  
BPS-CFR  1.11022e-16  0.0196621  -0.00171328  2.08167e-17  1.09288e-16  1.38778e-16  0.000123552  0.221492  -0.00694444  -0.00626502  
TIPS-CFR  1.11022e-16  0.0544718  -0.00171328  0.00811748  -0.000214976  1.38778e-16  1.21431e-16  0.219845  -0.00694444  -0.00480707  
IPS-CFR  1.11022e-16  0.0544718  -0.00171328  0.00811748  -0.000214976  1.34156e-16  1.14492e-16  0.219845  -0.00694444  -0.00480707  
PI  0.476634  0.125802  0.443724  0.286958  0.107217  0.293383  0.142289  0  -0.361111  0.236111  
greed_punisher  0.0796833  -0.0571883  -0.030701  -0.147814  -0.010921  0.129335  -0.0810574  0.576389  1.38778e-17  -0.0486111  
FP  0.0949869  0.020522  0.071602  -0.0673518  0.046162  0.00981098  0.0496044  0.350694  0.0416667  3.23815e-17  
BR  0.476634  0.125802  0.449439  0.286958  0.110714  0.293383  0.142289  0.576389  0.409722  0.319444  
t = 70
CFR  1.38778e-17  0.0298574  2.70617e-16  3.88578e-16  -9.3864e-05  0.0337087  3.25297e-05  0.135507  0.916667  0.0474654  
