learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
t = 11
CFR  -1.73472e-18  -0.000894034  0.034734  0.0095064  0.00475929  -0.0192013  0.0197172  0.0523804  0.00226279  0.0675306  -0.0460711  
CFR_EX+IN  0.00116403  2.77556e-17  0.0321531  0.0143505  -0.00216387  -0.0106147  0.0324703  0.0470595  0.00161095  0.0832514  -0.0366236  
CFR_IN  -0.00417141  0.0390994  -4.66207e-18  0.0211203  -0.0142352  0.00397439  0.0254683  0.00830261  0.0461757  0.16418  -0.00360436  
A-CFR_IN  0.0280386  -0.0892968  0.0203177  1.38778e-17  0.0292742  0.00449484  -0.0250024  0.0439706  -0.00754156  -0.143754  -0.00162299  
BPS-CFR  0.002698  -0.00100464  0.0351813  0.0213509  6.93889e-18  -0.00741961  0.0101485  0.0560398  0.00353966  0.0703005  -0.0165968  
TIPS-CFR  0.0279813  0.0569093  0.00383508  0.0343667  0.016029  -1.30104e-18  0.00105392  0.00679842  0.0463118  0.00171035  0.00558014  
CSPS-CFR  0.0279816  0.0325293  0.0066542  0.00783051  0.0108901  0.00815405  0  0.0175374  -0.00453292  -0.0120207  0.0120362  
CFPS-CFR  -0.0030843  0.0438689  0.000134624  0.0347483  -0.00540478  0.00546035  0.00750567  3.46945e-18  0.0513159  0.170741  0.000255615  
CFPS-CFR_EX+IN  0.00223581  0.000791757  0.0370727  0.028127  -0.00263273  -0.00233339  0.0253973  0.0445649  4.16334e-17  0.0882367  -0.0145391  
TIPS-CFR_EX+IN  0.0106704  0.00190462  0.04551  0.0253842  0.00885194  0.00300789  0.0176068  0.0566383  -0.00470637  1.19696e-16  -0.00287611  
BEHAV-CFR  0.0279818  0.070796  0.00258196  0.0178697  0.0292576  -0.00383273  -0.00459367  0.00596936  0.0482428  -0.00546376  2.1684e-17  
BR  0.1377  0.127605  0.22909  0.28177  0.179403  0.216075  0.206549  0.25907  0.114957  0.335342  0.235047  
t = 12
CFR  -2.1684e-18  -0.00116166  0.0433086  -0.0156518  0.0059544  -0.0167198  -0.00354139  0.0327154  -0.00372491  0.0148845  -0.0493889  
CFR_EX+IN  -0.00416772  -2.77556e-17  0.0402944  0.00080014  -0.000273821  -0.00977457  0.011354  0.0319305  -0.00168416  0.0116074  -0.0451536  
CFR_IN  -0.0226188  0.0149432  1.04083e-17  0.0286239  -0.0199246  -0.00295001  0.0152012  0.00620482  0.0143488  0.00176403  -0.0192951  
A-CFR_IN  -0.0168398  0.0369547  0.0128533  1.04083e-17  -0.00539582  0.00437325  -0.0352337  0.0392593  -0.0710426  -0.20388  -0.0185478  
BPS-CFR  -0.00316659  -0.00306342  0.0436165  -0.020369  -6.93889e-18  -0.00416876  -0.00989939  0.0318281  -0.00227339  0.0215338  -0.0302123  
TIPS-CFR  -0.0170534  0.0780545  0.00428914  0.016703  -0.0276496  0  0.00310084  0.000445582  0.0383979  -0.0308329  0.000686902  
CSPS-CFR  -0.0170533  0.0386872  0.00951272  0.00738938  -0.0163942  0.0127519  0  0.011392  0.000418823  -0.0389474  0.0108252  
CFPS-CFR  -0.0240249  0.0237008  -0.00101413  0.0246887  -0.0139375  0.000840529  0.00546654  0  0.0202264  -0.00185397  -0.00896048  
CFPS-CFR_EX+IN  -0.00398366  -0.00136227  0.0418721  -0.00383958  -0.00409612  0.000941338  0.00718146  0.029229  2.77556e-17  0.0120381  -0.0286953  
TIPS-CFR_EX+IN  0.00926518  -0.0034298  0.0552093  0.0239674  -0.00158966  -0.00209557  0.00434245  0.0387053  -0.00342406  -2.77556e-17  -0.0262708  
BEHAV-CFR  -0.0170164  0.0778222  0.000519991  0.01577  -0.0315822  -0.00208537  -0.00413117  -0.00438461  0.0686741  -0.0211468  1.9082e-17  
BR  0.188348  0.219903  0.228985  0.253608  0.180816  0.236537  0.177865  0.210383  0.163382  0.37922  0.24369  
t = 13
CFR  -3.46945e-18  -0.000550173  0.0435258  -0.0269109  0.00429933  0.00363035  -0.00666116  0.0267596  -0.00576304  -0.0112381  -0.0166244  
CFR_EX+IN  -0.00740929  -2.77556e-17  0.0476519  -0.0135142  -7.05826e-05  0.00934366  0.00721016  0.0325918  -0.00290746  -0.0129633  -0.0100007  
CFR_IN  -0.0330378  -0.00287045  -5.20417e-18  -0.000486624  -0.0211056  -0.00610461  0.00892774  0.00373509  -0.017366  0.00762333  -0.0220787  
A-CFR_IN  -0.0701052  0.0782297  -0.000859585  1.9082e-17  -0.0153538  -0.00164147  -0.0209117  0.0340719  -0.050092  0.0901256  -0.0437787  
BPS-CFR  -0.0066936  -0.00147865  0.0434427  -0.0179353  6.93889e-18  0.00965601  -0.00823588  0.0352925  -0.00219177  -0.00904929  -0.00866856  
TIPS-CFR  -0.0293218  0.0790339  0.00425382  0.00712663  -0.0195782  -1.58294e-17  0.00106375  0.00011998  0.0344707  0.0132193  -0.00430914  
CSPS-CFR  -0.0550185  0.0362909  0.0093134  0.00146142  -0.0304325  0.0116457  -1.38778e-17  0.0120683  -0.00646249  0.00732255  0.000725176  
CFPS-CFR  -0.035558  0.0102154  -0.000635038  0.0160094  -0.017317  -0.0025104  0.00492723  -3.46945e-18  -0.0125849  0.0131538  -0.0161473  
CFPS-CFR_EX+IN  -0.0117972  0.00243395  0.0460954  -0.00566836  -0.00570783  0.0154625  0.00532816  0.0271163  0  -0.0104251  -0.00186211  
TIPS-CFR_EX+IN  -0.00784057  0.0114353  0.0532458  0.00878408  -0.0145805  0.0141928  0.0068968  0.0428734  0.000550549  8.32667e-17  0.00251963  
BEHAV-CFR  -0.0287185  0.0786502  0.00273967  0.0136531  -0.0175444  0.00238139  -0.00486945  0.00018835  0.0161611  -0.0208235  -8.67362e-19  
