learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
BEHAV-CFR  0.0571509  0.0710379  0.073267  0.199666  -0.032526  0.0392003  0.3255  -0.184395  -0.0839074  0.130133  6.93889e-16  
t = 10
CFR  5.55112e-17  -0.00720799  -0.245165  -0.131046  -0.160496  -0.071902  -0.0334122  0.0354876  0.047903  0.00851774  -0.182639  
CFR_EX+IN  0.00720799  -8.32667e-17  -0.221304  -0.14884  -0.160408  0.0995363  -0.0213359  -0.0124299  -0.0758174  -0.124829  -0.15777  
CFR_IN  0.245165  0.221304  3.95517e-16  0.0550078  0.261585  -0.0923427  0.0158961  -0.106008  0.261135  0.0346976  -0.5239  
A-CFR_IN  0.131046  0.14884  -0.0550078  4.44089e-16  0.0158854  -0.0557162  -0.0761641  -0.150842  0.0205107  0.0346525  -0.0749876  
BPS-CFR  0.160496  0.160408  -0.261585  -0.0158854  -5.55112e-17  -0.130961  0.22878  -0.0846167  0.160382  0.0600731  -0.235969  
TIPS-CFR  0.071902  -0.0995363  0.0923427  0.0557162  0.130961  5.48173e-16  -0.0763968  0.178551  0.144367  -0.139051  -0.1126  
CSPS-CFR  0.0334122  0.0213359  -0.0158961  0.0761641  -0.22878  0.0763968  6.45317e-16  0.0141686  -0.232251  0.079047  -0.45274  
CFPS-CFR  -0.0354876  0.0124299  0.106008  0.150842  0.0846167  -0.178551  -0.0141686  2.77556e-16  0.0626653  0.0259076  -0.620054  
CFPS-CFR_EX+IN  -0.047903  0.0758174  -0.261135  -0.0205107  -0.160382  -0.144367  0.232251  -0.0626653  5.55112e-16  -0.0143419  -0.429791  
TIPS-CFR_EX+IN  -0.00851774  0.124829  -0.0346976  -0.0346525  -0.0600731  0.139051  -0.079047  -0.0259076  0.0143419  1.249e-16  -0.127988  
BEHAV-CFR  0.182639  0.15777  0.53129  0.0749876  0.235969  0.1126  0.458662  0.620054  0.429791  0.127988  2.22045e-16  
t = 11
CFR  -5.55112e-17  0.00902378  0.0767714  -0.199491  -0.248249  -0.209878  0.142307  0.0429177  0.0099378  -0.124663  0.333023  
CFR_EX+IN  -0.00902378  1.11022e-16  0.101104  -0.20532  -0.192597  -0.171027  0.133575  0.125616  -0.229334  -0.218519  0.129511  
CFR_IN  -0.0767714  -0.101104  4.09395e-16  -0.225881  -0.00844733  -0.201614  -0.318366  -0.027065  -0.01864  -0.0288347  -0.644179  
A-CFR_IN  0.199491  0.20532  0.225881  1.55431e-15  0.208471  0.0885239  0.0933097  0.178972  0.199208  0.146741  0.132786  
BPS-CFR  0.248249  0.192597  0.00844733  -0.208471  1.73472e-17  0.122756  -0.241912  -0.105947  0.0474689  -0.119045  0.0908501  
TIPS-CFR  0.209878  0.171027  0.201614  -0.0885239  -0.122756  1.94289e-15  -0.00192137  -0.0189181  -0.0656347  0.142381  -0.195212  
CSPS-CFR  -0.142307  -0.133575  0.318366  -0.0933097  0.241912  0.00192137  3.9968e-15  -0.206899  0.249132  0.143933  -0.195076  
CFPS-CFR  -0.0429177  -0.125616  0.027065  -0.178972  0.105947  0.0189181  0.206899  4.44089e-16  0.0241077  0.0430146  -0.535441  
